 L        TxT           TxW1          TxW2          TxW3          TxW4          TxW5          TxW6          TxW7          TxW8          TxW9         TxW10         W1xW1         W1xW2         W1xW3         W1xW4         W1xW5         W1xW6         W1xW7         W1xW8         W1xW9         W1xW10        W2xW2         W2xW3         W2xW4         W2xW5         W2xW6         W2xW7         W2xW8         W2xW9         W2xW10        W3xW3         W3xW4         W3xW5         W3xW6         W3xW7         W3xW8         W3xW9         W3xW10        W4xW4         W4xW5         W4xW6         W4xW7         W4xW8         W4xW9         W4xW10        W5xW5         W5xW6         W5xW7         W5xW8         W5xW9         W5xW10        W6xW6         W6xW7         W6xW8         W6xW9         W6xW10        W7xW7         W7xW8         W7xW9         W7xW10        W8xW8         W8xW9         W8xW10        W9xW9         W9xW10       W10xW10      
399   9.196703e-15  5.841484e-15  3.643716e-14  5.354106e-14  5.936548e-14  6.255963e-14  6.316014e-14  6.306984e-14  6.390793e-14  6.384107e-14  5.566162e-14  4.423060e-07  2.344296e-07  5.156027e-08  7.445659e-09  7.454990e-10  4.939178e-11  1.872788e-12  2.838781e-14 -6.096261e-15  5.808379e-13  6.192360e-07  3.933369e-07  1.298006e-07  2.678534e-08  3.535865e-09  2.652768e-10  8.636926e-12  7.076550e-14  3.141305e-13  6.174756e-07  4.318413e-07  1.710969e-07  4.030664e-08  5.234843e-09  3.046322e-10  5.042822e-12  1.344872e-15  6.004196e-07  4.417032e-07  1.824335e-07  4.047562e-08  4.098367e-09  1.255406e-10  3.621492e-13  5.831718e-07  4.225140e-07  1.639769e-07  2.960003e-08  1.685555e-09  8.514349e-12  5.423333e-07  3.807906e-07  1.282181e-07  1.420028e-08  1.522858e-10  5.046843e-07  3.372971e-07  7.891728e-08  2.082305e-09  4.841663e-07  2.709555e-07  2.084636e-08  4.437285e-07  1.356999e-07  2.705121e-07
400   9.125143e-15  5.696258e-15  3.585348e-14  5.297695e-14  5.879398e-14  6.199844e-14  6.260472e-14  6.246901e-14  6.327297e-14  6.324882e-14  5.521153e-14  4.400131e-07  2.332629e-07  5.131297e-08  7.411105e-09  7.419257e-10  4.915081e-11  1.864624e-12  2.845482e-14 -6.116703e-15  5.701615e-13  6.162409e-07  3.915061e-07  1.291893e-07  2.665490e-08  3.519395e-09  2.642125e-10  8.605785e-12  7.102926e-14  3.128229e-13  6.145864e-07  4.297526e-07  1.702757e-07  4.013155e-08  5.215184e-09  3.034881e-10  5.019355e-12  1.009841e-14  5.975180e-07  4.397078e-07  1.817081e-07  4.032869e-08  4.082017e-09  1.249174e-10  3.800491e-13  5.808014e-07  4.209612e-07  1.633705e-07  2.947193e-08  1.676875e-09  8.490784e-12  5.403594e-07  3.792578e-07  1.276109e-07  1.412580e-08  1.515832e-10  5.023761e-07  3.355754e-07  7.850850e-08  2.073338e-09  4.816375e-07  2.696448e-07  2.076703e-08  4.419109e-07  1.352798e-07  2.698217e-07
401   9.056410e-15  5.552640e-15  3.527147e-14  5.241767e-14  5.822917e-14  6.144177e-14  6.205561e-14  6.187761e-14  6.264584e-14  6.266169e-14  5.476870e-14  4.377369e-07  2.321045e-07  5.106713e-08  7.376733e-09  7.383948e-10  4.891203e-11  1.856420e-12  2.850882e-14 -6.142828e-15  5.585126e-13  6.132649e-07  3.896838e-07  1.285838e-07  2.652597e-08  3.502955e-09  2.631416e-10  8.574800e-12  7.126438e-14  3.109503e-13  6.117215e-07  4.276896e-07  1.694600e-07  3.995581e-08  5.195456e-09  3.023600e-10  4.996360e-12  1.812224e-14  5.946403e-07  4.377104e-07  1.809783e-07  4.018224e-08  4.065972e-09  1.243052e-10  3.962844e-13  5.784167e-07  4.194060e-07  1.627716e-07  2.934647e-08  1.668319e-09  8.465044e-12  5.384044e-07  3.777546e-07  1.270154e-07  1.405206e-08  1.508761e-10  5.001144e-07  3.338788e-07  7.810172e-08  2.064309e-09  4.791273e-07  2.683324e-07  2.068695e-08  4.400796e-07  1.348555e-07  2.691322e-07
402   8.990428e-15  5.410631e-15  3.469127e-14  5.186316e-14  5.767094e-14  6.088960e-14  6.151272e-14  6.129546e-14  6.202647e-14  6.207967e-14  5.433295e-14  4.354771e-07  2.309545e-07  5.082272e-08  7.342543e-09  7.349054e-10  4.867539e-11  1.848179e-12  2.855010e-14 -6.174258e-15  5.459401e-13  6.103079e-07  3.878702e-07  1.279839e-07  2.639852e-08  3.486548e-09  2.620642e-10  8.543965e-12  7.147125e-14  3.085350e-13  6.088804e-07  4.256517e-07  1.686498e-07  3.977947e-08  5.175661e-09  3.012470e-10  4.973827e-12  2.543509e-14  5.917861e-07  4.357115e-07  1.802443e-07  4.003623e-08  4.050223e-09  1.237039e-10  4.108984e-13  5.760183e-07  4.178484e-07  1.621798e-07  2.922359e-08  1.659888e-09  8.437204e-12  5.364675e-07  3.762801e-07  1.264313e-07  1.397909e-08  1.501649e-10  4.978981e-07  3.322070e-07  7.769702e-08  2.055223e-09  4.766360e-07  2.670189e-07  2.060617e-08  4.382355e-07  1.344271e-07  2.684433e-07
403   8.927157e-15  5.270251e-15  3.411309e-14  5.131335e-14  5.711921e-14  6.034191e-14  6.097593e-14  6.072237e-14  6.141478e-14  6.150273e-14  5.390407e-14  4.332336e-07  2.298127e-07  5.057976e-08  7.308534e-09  7.314565e-10  4.844089e-11  1.839904e-12  2.857910e-14 -6.210529e-15  5.325037e-13  6.073697e-07  3.860652e-07  1.273896e-07  2.627253e-08  3.470177e-09  2.609809e-10  8.513272e-12  7.165056e-14  3.056050e-13  6.060628e-07  4.236384e-07  1.678451e-07  3.960261e-08  5.155804e-09  3.001487e-10  4.951743e-12  3.206613e-14  5.889555e-07  4.337117e-07  1.795066e-07  3.989066e-08  4.034759e-09  1.231132e-10  4.239539e-13  5.736074e-07  4.162886e-07  1.615949e-07  2.910318e-08  1.651578e-09  8.407365e-12  5.345480e-07  3.748332e-07  1.258583e-07  1.390687e-08  1.494499e-10  4.957259e-07  3.305596e-07  7.729449e-08  2.046084e-09  4.741638e-07  2.657046e-07  2.052471e-08  4.363795e-07  1.339948e-07  2.677548e-07
404   8.866561e-15  5.131523e-15  3.353713e-14  5.076819e-14  5.657387e-14  5.979870e-14  6.044514e-14  6.015815e-14  6.081068e-14  6.093085e-14  5.348185e-14  4.310063e-07  2.286791e-07  5.033823e-08  7.274707e-09  7.280470e-10  4.820848e-11  1.831600e-12  2.859624e-14 -6.251183e-15  5.182623e-13  6.044502e-07  3.842689e-07  1.268008e-07  2.614795e-08  3.453846e-09  2.598923e-10  8.482715e-12  7.180298e-14  3.021882e-13  6.032681e-07  4.216490e-07  1.670458e-07  3.942528e-08  5.135891e-09  2.990644e-10  4.930093e-12  3.804401e-14  5.861480e-07  4.317116e-07  1.787653e-07  3.974550e-08  4.019567e-09  1.225329e-10  4.355129e-13  5.711851e-07  4.147267e-07  1.610166e-07  2.898518e-08  1.643389e-09  8.375628e-12  5.326450e-07  3.734129e-07  1.252962e-07  1.383542e-08  1.487316e-10  4.935965e-07  3.289361e-07  7.689421e-08  2.036898e-09  4.717110e-07  2.643902e-07  2.044263e-08  4.345123e-07  1.335586e-07  2.670666e-07
405   8.808526e-15  4.994467e-15  3.296356e-14  5.022762e-14  5.603483e-14  5.925996e-14  5.992026e-14  5.960260e-14  6.021409e-14  6.036403e-14  5.306612e-14  4.287949e-07  2.275535e-07  5.009813e-08  7.241061e-09  7.246759e-10  4.797815e-11  1.823270e-12  2.860194e-14 -6.295771e-15  5.032736e-13  6.015494e-07  3.824812e-07  1.262173e-07  2.602477e-08  3.437559e-09  2.587986e-10  8.452287e-12  7.192916e-14  2.983118e-13  6.004961e-07  4.196829e-07  1.662519e-07  3.924758e-08  5.115924e-09  2.979933e-10  4.908866e-12  4.339684e-14  5.833635e-07  4.297120e-07  1.780208e-07  3.960074e-08  4.004637e-09  1.219628e-10  4.456360e-13  5.687524e-07  4.131631e-07  1.604445e-07  2.886948e-08  1.635317e-09  8.342089e-12  5.307579e-07  3.720180e-07  1.247445e-07  1.376471e-08  1.480103e-10  4.915084e-07  3.273363e-07  7.649625e-08  2.027667e-09  4.692779e-07  2.630761e-07  2.035995e-08  4.326350e-07  1.331187e-07  2.663785e-07
406   8.753016e-15  4.859105e-15  3.239260e-14  4.969157e-14  5.550199e-14  5.872569e-14  5.940119e-14  5.905555e-14  5.962493e-14  5.980225e-14  5.265666e-14  4.265995e-07  2.264360e-07  4.985946e-08  7.207596e-09  7.213422e-10  4.774987e-11  1.814918e-12  2.859662e-14 -6.343855e-15  4.875942e-13  5.986671e-07  3.807024e-07  1.256390e-07  2.590293e-08  3.421319e-09  2.577005e-10  8.421982e-12  7.202975e-14  2.940025e-13  5.977463e-07  4.177396e-07  1.654636e-07  3.906956e-08  5.095910e-09  2.969350e-10  4.888047e-12  4.815226e-14  5.806018e-07  4.277133e-07  1.772733e-07  3.945636e-08  3.989958e-09  1.214025e-10  4.543829e-13  5.663104e-07  4.115978e-07  1.598784e-07  2.875601e-08  1.627362e-09  8.306845e-12  5.288858e-07  3.706475e-07  1.242031e-07  1.369476e-08  1.472865e-10  4.894603e-07  3.257597e-07  7.610069e-08  2.018398e-09  4.668647e-07  2.617628e-07  2.027672e-08  4.307484e-07  1.326752e-07  2.656904e-07
407   8.699997e-15  4.725457e-15  3.182442e-14  4.915999e-14  5.497527e-14  5.819588e-14  5.888784e-14  5.851682e-14  5.904312e-14  5.924548e-14  5.225329e-14  4.244197e-07  2.253263e-07  4.962221e-08  7.174312e-09  7.180449e-10  4.752360e-11  1.806547e-12  2.858067e-14 -6.395001e-15  4.712798e-13  5.958031e-07  3.789323e-07  1.250658e-07  2.578242e-08  3.405128e-09  2.565984e-10  8.391794e-12  7.210539e-14  2.892865e-13  5.950183e-07  4.158183e-07  1.646806e-07  3.889130e-08  5.075853e-09  2.958888e-10  4.867624e-12  5.233739e-14  5.778627e-07  4.257163e-07  1.765233e-07  3.931234e-08  3.975519e-09  1.208519e-10  4.618123e-13  5.638601e-07  4.100310e-07  1.593180e-07  2.864469e-08  1.619521e-09  8.269990e-12  5.270279e-07  3.693005e-07  1.236715e-07  1.362556e-08  1.465604e-10  4.874511e-07  3.242060e-07  7.570760e-08  2.009093e-09  4.644716e-07  2.604509e-07  2.019298e-08  4.288533e-07  1.322283e-07  2.650020e-07
408   8.649397e-15  4.593542e-15  3.125920e-14  4.863283e-14  5.445456e-14  5.767052e-14  5.838010e-14  5.798621e-14  5.846858e-14  5.869371e-14  5.185583e-14  4.222554e-07  2.242245e-07  4.938638e-08  7.141209e-09  7.147830e-10  4.729933e-11  1.798161e-12  2.855450e-14 -6.448788e-15  4.543848e-13  5.929574e-07  3.771712e-07  1.244976e-07  2.566321e-08  3.388990e-09  2.554926e-10  8.361716e-12  7.215671e-14  2.841898e-13  5.923117e-07  4.139187e-07  1.639031e-07  3.871286e-08  5.055756e-09  2.948541e-10  4.847584e-12  5.597887e-14  5.751458e-07  4.237215e-07  1.757709e-07  3.916867e-08  3.961309e-09  1.203106e-10  4.679816e-13  5.614025e-07  4.084630e-07  1.587630e-07  2.853543e-08  1.611793e-09  8.231616e-12  5.251836e-07  3.679758e-07  1.231496e-07  1.355712e-08  1.458326e-10  4.854793e-07  3.226747e-07  7.531706e-08  1.999758e-09  4.620988e-07  2.591407e-07  2.010875e-08  4.269506e-07  1.317781e-07  2.643132e-07
409   8.601107e-15  4.463379e-15  3.069712e-14  4.811002e-14  5.393979e-14  5.714960e-14  5.787789e-14  5.746357e-14  5.790124e-14  5.814694e-14  5.146408e-14  4.201067e-07  2.231304e-07  4.915196e-08  7.108286e-09  7.115556e-10  4.707703e-11  1.789764e-12  2.851850e-14 -6.504799e-15  4.369627e-13  5.901299e-07  3.754188e-07  1.239343e-07  2.554526e-08  3.372908e-09  2.543837e-10  8.331743e-12  7.218433e-14  2.787374e-13  5.896261e-07  4.120400e-07  1.631311e-07  3.853431e-08  5.035625e-09  2.938303e-10  4.827916e-12  5.910285e-14  5.724511e-07  4.217295e-07  1.750165e-07  3.902534e-08  3.947318e-09  1.197785e-10  4.729474e-13  5.589386e-07  4.068939e-07  1.582131e-07  2.842815e-08  1.604175e-09  8.191815e-12  5.233522e-07  3.666725e-07  1.226370e-07  1.348942e-08  1.451032e-10  4.835437e-07  3.211655e-07  7.492914e-08  1.990396e-09  4.597466e-07  2.578328e-07  2.002407e-08  4.250410e-07  1.313247e-07  2.636239e-07
410   8.555171e-15  4.334987e-15  3.013837e-14  4.759151e-14  5.343085e-14  5.663311e-14  5.738111e-14  5.694870e-14  5.734100e-14  5.760513e-14  5.107788e-14  4.179731e-07  2.220440e-07  4.891895e-08  7.075543e-09  7.083617e-10  4.685667e-11  1.781359e-12  2.847306e-14 -6.562627e-15  4.190662e-13  5.873204e-07  3.736755e-07  1.233757e-07  2.542854e-08  3.356885e-09  2.532721e-10  8.301868e-12  7.218884e-14  2.729543e-13  5.869611e-07  4.101817e-07  1.623645e-07  3.835571e-08  5.015463e-09  2.928169e-10  4.808607e-12  6.173502e-14  5.697782e-07  4.197408e-07  1.742603e-07  3.888233e-08  3.933536e-09  1.192554e-10  4.767652e-13  5.564694e-07  4.053239e-07  1.576680e-07  2.832278e-08  1.596667e-09  8.150675e-12  5.215328e-07  3.653896e-07  1.221334e-07  1.342246e-08  1.443728e-10  4.816432e-07  3.196780e-07  7.454390e-08  1.981012e-09  4.574152e-07  2.565275e-07  1.993899e-08  4.231255e-07  1.308682e-07  2.629339e-07
411   8.511408e-15  4.208385e-15  2.958310e-14  4.707726e-14  5.292767e-14  5.612105e-14  5.688967e-14  5.644145e-14  5.678781e-14  5.706827e-14  5.069704e-14  4.158548e-07  2.209652e-07  4.868734e-08  7.042980e-09  7.052005e-10  4.663822e-11  1.772949e-12  2.841854e-14 -6.621873e-15  4.007467e-13  5.845288e-07  3.719410e-07  1.228219e-07  2.531303e-08  3.340924e-09  2.521582e-10  8.272086e-12  7.217086e-14  2.668648e-13  5.843164e-07  4.083433e-07  1.616032e-07  3.817713e-08  4.995274e-09  2.918133e-10  4.789645e-12  6.390062e-14  5.671270e-07  4.177561e-07  1.735027e-07  3.873962e-08  3.919952e-09  1.187410e-10  4.794895e-13  5.539958e-07  4.037531e-07  1.571275e-07  2.821924e-08  1.589266e-09  8.108283e-12  5.197249e-07  3.641262e-07  1.216386e-07  1.335626e-08  1.436416e-10  4.797765e-07  3.182119e-07  7.416142e-08  1.971609e-09  4.551048e-07  2.552255e-07  1.985353e-08  4.212046e-07  1.304087e-07  2.622430e-07
412   8.469861e-15  4.083589e-15  2.903148e-14  4.656720e-14  5.243016e-14  5.561342e-14  5.640349e-14  5.594164e-14  5.624158e-14  5.653635e-14  5.032139e-14  4.137514e-07  2.198940e-07  4.845713e-08  7.010598e-09  7.020709e-10  4.642167e-11  1.764537e-12  2.835532e-14 -6.682143e-15  3.820548e-13  5.817551e-07  3.702156e-07  1.222726e-07  2.519870e-08  3.325028e-09  2.510424e-10  8.242392e-12  7.213095e-14  2.604929e-13  5.816916e-07  4.065243e-07  1.608474e-07  3.799862e-08  4.975063e-09  2.908190e-10  4.771018e-12  6.562440e-14  5.644973e-07  4.157758e-07  1.727437e-07  3.859720e-08  3.906558e-09  1.182350e-10  4.811739e-13  5.515187e-07  4.021817e-07  1.565913e-07  2.811744e-08  1.581970e-09  8.064726e-12  5.179277e-07  3.628813e-07  1.211523e-07  1.329079e-08  1.429100e-10  4.779423e-07  3.167669e-07  7.378176e-08  1.962192e-09  4.528155e-07  2.539270e-07  1.976773e-08  4.192793e-07  1.299464e-07  2.615511e-07
413   8.430463e-15  3.960617e-15  2.848369e-14  4.606128e-14  5.193823e-14  5.511019e-14  5.592247e-14  5.544912e-14  5.570224e-14  5.600935e-14  4.995075e-14  4.116629e-07  2.188302e-07  4.822832e-08  6.978394e-09  6.989722e-10  4.620699e-11  1.756127e-12  2.828377e-14 -6.743055e-15  3.630401e-13  5.789991e-07  3.684992e-07  1.217278e-07  2.508552e-08  3.309200e-09  2.499251e-10  8.212779e-12  7.206970e-14  2.538620e-13  5.790864e-07  4.047240e-07  1.600970e-07  3.782026e-08  4.954834e-09  2.898333e-10  4.752716e-12  6.693070e-14  5.618889e-07  4.138005e-07  1.719838e-07  3.845505e-08  3.893342e-09  1.177374e-10  4.818708e-13  5.490390e-07  4.006099e-07  1.560591e-07  2.801733e-08  1.574778e-09  8.020088e-12  5.161406e-07  3.616540e-07  1.206743e-07  1.322607e-08  1.421784e-10  4.761397e-07  3.153425e-07  7.340499e-08  1.952764e-09  4.505477e-07  2.526325e-07  1.968162e-08  4.173503e-07  1.294813e-07  2.608581e-07
414   8.393149e-15  3.839487e-15  2.793987e-14  4.555945e-14  5.145180e-14  5.461137e-14  5.544654e-14  5.496371e-14  5.516972e-14  5.548725e-14  4.958496e-14  4.095891e-07  2.177738e-07  4.800089e-08  6.946371e-09  6.959034e-10  4.599415e-11  1.747722e-12  2.820424e-14 -6.804230e-15  3.437514e-13  5.762607e-07  3.667919e-07  1.211873e-07  2.497345e-08  3.293442e-09  2.488067e-10  8.183242e-12  7.198768e-14  2.469951e-13  5.765003e-07  4.029420e-07  1.593520e-07  3.764210e-08  4.934591e-09  2.888558e-10  4.734726e-12  6.784341e-14  5.593015e-07  4.118308e-07  1.712232e-07  3.831317e-08  3.880296e-09  1.172478e-10  4.816320e-13  5.465577e-07  3.990379e-07  1.555308e-07  2.791882e-08  1.567689e-09  7.974451e-12  5.143629e-07  3.604434e-07  1.202042e-07  1.316209e-08  1.414470e-10  4.743673e-07  3.139384e-07  7.303116e-08  1.943329e-09  4.483015e-07  2.513424e-07  1.959523e-08  4.154183e-07  1.290136e-07  2.601638e-07
415   8.357818e-15  3.720213e-15  2.740019e-14  4.506166e-14  5.097078e-14  5.411694e-14  5.497560e-14  5.448525e-14  5.464394e-14  5.497004e-14  4.922386e-14  4.075300e-07  2.167247e-07  4.777485e-08  6.914526e-09  6.928636e-10  4.578313e-11  1.739325e-12  2.811708e-14 -6.865298e-15  3.242363e-13  5.735398e-07  3.650936e-07  1.206512e-07  2.486248e-08  3.277757e-09  2.476876e-10  8.153776e-12  7.188544e-14  2.399149e-13  5.739330e-07  4.011778e-07  1.586124e-07  3.746419e-08  4.914336e-09  2.878859e-10  4.717038e-12  6.838598e-14  5.567350e-07  4.098671e-07  1.704622e-07  3.817153e-08  3.867411e-09  1.167660e-10  4.805082e-13  5.440756e-07  3.974657e-07  1.550060e-07  2.782185e-08  1.560700e-09  7.927898e-12  5.125939e-07  3.592486e-07  1.197418e-07  1.309885e-08  1.407161e-10  4.726242e-07  3.125544e-07  7.266035e-08  1.933891e-09  4.460770e-07  2.500572e-07  1.950860e-08  4.134841e-07  1.285435e-07  2.594681e-07
416   8.324514e-15  3.602812e-15  2.686480e-14  4.456785e-14  5.049510e-14  5.362689e-14  5.450957e-14  5.401360e-14  5.412483e-14  5.445769e-14  4.886727e-14  4.054853e-07  2.156829e-07  4.755019e-08  6.882860e-09  6.898520e-10  4.557391e-11  1.730939e-12  2.802264e-14 -6.925897e-15  3.045419e-13  5.708363e-07  3.634045e-07  1.201192e-07  2.475258e-08  3.262148e-09  2.465681e-10  8.124376e-12  7.176353e-14  2.326436e-13  5.713842e-07  3.994309e-07  1.578781e-07  3.728660e-08  4.894075e-09  2.869231e-10  4.699640e-12  6.858144e-14  5.541892e-07  4.079099e-07  1.697009e-07  3.803013e-08  3.854677e-09  1.162919e-10  4.785492e-13  5.415936e-07  3.958936e-07  1.544845e-07  2.772634e-08  1.553810e-09  7.880506e-12  5.108331e-07  3.580688e-07  1.192868e-07  1.303635e-08  1.399862e-10  4.709091e-07  3.111900e-07  7.229261e-08  1.924453e-09  4.438745e-07  2.487773e-07  1.942176e-08  4.115483e-07  1.280709e-07  2.587708e-07
417   8.293102e-15  3.487300e-15  2.633386e-14  4.407798e-14  5.002468e-14  5.314123e-14  5.404837e-14  5.354859e-14  5.361233e-14  5.395020e-14  4.851505e-14  4.034549e-07  2.146482e-07  4.732690e-08  6.851373e-09  6.868679e-10  4.536646e-11  1.722566e-12  2.792126e-14 -6.985670e-15  2.847140e-13  5.681501e-07  3.617246e-07  1.195913e-07  2.464372e-08  3.246618e-09  2.454488e-10  8.095036e-12  7.162250e-14  2.252030e-13  5.688535e-07  3.977007e-07  1.571493e-07  3.710938e-08  4.873810e-09  2.859670e-10  4.682523e-12  6.845243e-14  5.516638e-07  4.059598e-07  1.689397e-07  3.788894e-08  3.842085e-09  1.158252e-10  4.758039e-13  5.391126e-07  3.943216e-07  1.539661e-07  2.763222e-08  1.547018e-09  7.832356e-12  5.090798e-07  3.569030e-07  1.188391e-07  1.297458e-08  1.392574e-10  4.692210e-07  3.098449e-07  7.192800e-08  1.915020e-09  4.416941e-07  2.475030e-07  1.933473e-08  4.096117e-07  1.275960e-07  2.580718e-07
418   8.263592e-15  3.373691e-15  2.580750e-14  4.359201e-14  4.955943e-14  5.265993e-14  5.359192e-14  5.309008e-14  5.310636e-14  5.344755e-14  4.816703e-14  4.014388e-07  2.136206e-07  4.710499e-08  6.820064e-09  6.839102e-10  4.516076e-11  1.714211e-12  2.781328e-14 -7.044269e-15  2.647978e-13  5.654810e-07  3.600538e-07  1.190674e-07  2.453588e-08  3.231168e-09  2.443298e-10  8.065750e-12  7.146286e-14  2.176145e-13  5.663406e-07  3.959868e-07  1.564257e-07  3.693259e-08  4.853546e-09  2.850170e-10  4.665675e-12  6.802115e-14  5.491587e-07  4.040172e-07  1.681787e-07  3.774797e-08  3.829626e-09  1.153657e-10  4.723203e-13  5.366333e-07  3.927500e-07  1.534505e-07  2.753944e-08  1.540321e-09  7.783524e-12  5.073333e-07  3.557505e-07  1.183983e-07  1.291354e-08  1.385302e-10  4.675588e-07  3.085189e-07  7.156658e-08  1.905593e-09  4.395361e-07  2.462347e-07  1.924756e-08  4.076749e-07  1.271189e-07  2.573710e-07
419   8.235887e-15  3.262001e-15  2.528588e-14  4.310987e-14  4.909927e-14  5.218299e-14  5.314014e-14  5.263790e-14  5.260685e-14  5.294971e-14  4.782306e-14  3.994368e-07  2.126001e-07  4.688444e-08  6.788933e-09  6.809784e-10  4.495680e-11  1.705875e-12  2.769901e-14 -7.101350e-15  2.448377e-13  5.628291e-07  3.583922e-07  1.185474e-07  2.442902e-08  3.215802e-09  2.432116e-10  8.036516e-12  7.128514e-14  2.098990e-13  5.638451e-07  3.942888e-07  1.557076e-07  3.675628e-08  4.833286e-09  2.840726e-10  4.649086e-12  6.730940e-14  5.466737e-07  4.020826e-07  1.674182e-07  3.760718e-08  3.817292e-09  1.149133e-10  4.681456e-13  5.341565e-07  3.911789e-07  1.529374e-07  2.744791e-08  1.533719e-09  7.734085e-12  5.055932e-07  3.546104e-07  1.179643e-07  1.285324e-08  1.378047e-10  4.659216e-07  3.072116e-07  7.120841e-08  1.896178e-09  4.374005e-07  2.449728e-07  1.916026e-08  4.057387e-07  1.266397e-07  2.566682e-07
420   8.209997e-15  3.152242e-15  2.476913e-14  4.263152e-14  4.864414e-14  5.171040e-14  5.269295e-14  5.219193e-14  5.211374e-14  5.245668e-14  4.748299e-14  3.974487e-07  2.115865e-07  4.666525e-08  6.757979e-09  6.780714e-10  4.475454e-11  1.697561e-12  2.757878e-14 -7.156578e-15  2.248770e-13  5.601941e-07  3.567399e-07  1.180313e-07  2.432313e-08  3.200522e-09  2.420946e-10  8.007326e-12  7.108986e-14  2.020772e-13  5.613668e-07  3.926060e-07  1.549947e-07  3.658051e-08  4.813034e-09  2.831334e-10  4.632746e-12  6.633861e-14  5.442086e-07  4.001564e-07  1.666584e-07  3.746658e-08  3.805074e-09  1.144677e-10  4.633262e-13  5.316832e-07  3.896085e-07  1.524268e-07  2.735757e-08  1.527209e-09  7.684112e-12  5.038588e-07  3.534818e-07  1.175367e-07  1.279366e-08  1.370814e-10  4.643081e-07  3.059226e-07  7.085354e-08  1.886776e-09  4.352876e-07  2.437177e-07  1.907286e-08  4.038036e-07  1.261586e-07  2.559633e-07
421   8.185828e-15  3.044429e-15  2.425739e-14  4.215692e-14  4.819396e-14  5.124215e-14  5.225027e-14  5.175200e-14  5.162696e-14  5.196843e-14  4.714666e-14  3.954744e-07  2.105799e-07  4.644742e-08  6.727204e-09  6.751887e-10  4.455396e-11  1.689273e-12  2.745291e-14 -7.209624e-15  2.049584e-13  5.575760e-07  3.550968e-07  1.175188e-07  2.421818e-08  3.185331e-09  2.409790e-10  7.978177e-12  7.087752e-14  1.941693e-13  5.589053e-07  3.909381e-07  1.542872e-07  3.640532e-08  4.792792e-09  2.821989e-10  4.616644e-12  6.512981e-14  5.417633e-07  3.982392e-07  1.658996e-07  3.732615e-08  3.792964e-09  1.140288e-10  4.579075e-13  5.292139e-07  3.880388e-07  1.519183e-07  2.726837e-08  1.520791e-09  7.633680e-12  5.021295e-07  3.523641e-07  1.171154e-07  1.273482e-08  1.363605e-10  4.627175e-07  3.046518e-07  7.050202e-08  1.877393e-09  4.331975e-07  2.424697e-07  1.898540e-08  4.018704e-07  1.256755e-07  2.552563e-07
422   8.163321e-15  2.938576e-15  2.375080e-14  4.168601e-14  4.774865e-14  5.077823e-14  5.181203e-14  5.131798e-14  5.114644e-14  5.148495e-14  4.681394e-14  3.935139e-07  2.095800e-07  4.623094e-08  6.696605e-09  6.723293e-10  4.435505e-11  1.681013e-12  2.732170e-14 -7.260164e-15  1.851237e-13  5.549746e-07  3.534630e-07  1.170100e-07  2.411415e-08  3.170230e-09  2.398653e-10  7.949063e-12  7.064861e-14  1.861951e-13  5.564603e-07  3.892846e-07  1.535851e-07  3.623077e-08  4.772564e-09  2.812686e-10  4.600772e-12  6.370364e-14  5.393374e-07  3.963314e-07  1.651420e-07  3.718588e-08  3.780953e-09  1.135963e-10  4.519343e-13  5.267496e-07  3.864700e-07  1.514117e-07  2.718023e-08  1.514462e-09  7.582859e-12  5.004047e-07  3.512564e-07  1.167002e-07  1.267670e-08  1.356422e-10  4.611487e-07  3.033987e-07  7.015391e-08  1.868030e-09  4.311304e-07  2.412293e-07  1.889791e-08  3.999396e-07  1.251907e-07  2.545469e-07
