# L TxT TxW1 TxW2 TxW3 W1xW1 W1xW2 W1xW3 W2xW2 W2xW3 W3xW3
1.633000000000000000e+03 1.156459168371063873e-16 2.269756103985799315e-22 5.747960639093337418e-18 1.985552052657205646e-16 1.398065040150448667e-08 3.868774217173651492e-09 1.141410129956651692e-11 2.269701697704611865e-08 4.100642872237233818e-09 1.676219703843106412e-08
1.634000000000000000e+03 1.153843068648969617e-16 2.262130021323753503e-22 5.730852415359446652e-18 1.980401372598283238e-16 1.396064510951886968e-08 3.863383950274848511e-09 1.139835884635360535e-11 2.266588712245345511e-08 4.095116499366539648e-09 1.673999498975867162e-08
1.635000000000000000e+03 1.151337433241161107e-16 2.254618533955307551e-22 5.713919997707922600e-18 1.975272625301787386e-16 1.394067871677262618e-08 3.858003903448914796e-09 1.138264944934032655e-11 2.263481540922130151e-08 4.089600312475967837e-09 1.671783309835168310e-08
1.636000000000000000e+03 1.148939596619679560e-16 2.247224893232362208e-22 5.697167711910964337e-18 1.970165975177861667e-16 1.392075111862745503e-08 3.852634049670969690e-09 1.136697347535754434e-11 2.260380168501008748e-08 4.084094284856538001e-09 1.669571126122609907e-08
1.637000000000000000e+03 1.146651592266264374e-16 2.239952334114353428e-22 5.680599861826897542e-18 1.965081585735513383e-16 1.390086221078202196e-08 3.847274362002381830e-09 1.135133128929658439e-11 2.257284579796409362e-08 4.078598389884131871e-09 1.667362937572117892e-08
1.638000000000000000e+03 1.144468422105005143e-16 2.232804075244047779e-22 5.664220729501657908e-18 1.960019619586888696e-16 1.388101188927069074e-08 3.841924813590451510e-09 1.133572325411833471e-11 2.254194759670958881e-08 4.073112601019177309e-09 1.665158733949823320e-08
1.639000000000000000e+03 1.142389787009157630e-16 2.225783319022967326e-22 5.648034575269757633e-18 1.954980238451524344e-16 1.386120005046224598e-08 3.836585377668077329e-09 1.132014973086229628e-11 2.251110693035305992e-08 4.067636891806322398e-09 1.662958505053942922e-08
1.640000000000000000e+03 1.140413054162386721e-16 2.218893251686436018e-22 5.632045637854788153e-18 1.949963603160579628e-16 1.384142659105862921e-08 3.831256027553445171e-09 1.130461107865560925e-11 2.248032364847939874e-08 4.062171235874129383e-09 1.660762240714659660e-08
1.641000000000000000e+03 1.138535603110175243e-16 2.212137043378269182e-22 5.616258134469395929e-18 1.944969873661042524e-16 1.382169140809366999e-08 3.825936736649696503e-09 1.128910765472199527e-11 2.244959760115008211e-08 4.056715606934749596e-09 1.658569930794002946e-08
1.642000000000000000e+03 1.136757154702299894e-16 2.205517848225089224e-22 5.600676260914789090e-18 1.939999209019924450e-16 1.380199439893186662e-08 3.820627478444619013e-09 1.127363981439071264e-11 2.241892863890143486e-08 4.051269978783624007e-09 1.656381565185731521e-08
1.643000000000000000e+03 1.135075104540993729e-16 2.199038804410283025e-22 5.585304191679751798e-18 1.935051767428423972e-16 1.378233546126708419e-08 3.815328226510321524e-09 1.125820791110539687e-11 2.238831661274281994e-08 4.045834325299159805e-09 1.654197133815214994e-08
1.644000000000000000e+03 1.133489183791655163e-16 2.192703034247593062e-22 5.570146080039173288e-18 1.930127706206077445e-16 1.376271449312134358e-08 3.810038954502919672e-09 1.124281229643292855e-11 2.235776137415485505e-08 4.040408620442420201e-09 1.652016626639315066e-08
1.645000000000000000e+03 1.131994483471686186e-16 2.186513644254353998e-22 5.555206058152093876e-18 1.925227181804884260e-16 1.374313139284360052e-08 3.804759636162223221e-09 1.122745332007221416e-11 2.232726277508770859e-08 4.034992838256822507e-09 1.649840033646271709e-08
1.646000000000000000e+03 1.130590753409102348e-16 2.180473725224363457e-22 5.540488237159272571e-18 1.920350349813414350e-16 1.372358605910845852e-08 3.799490245311417612e-09 1.121213132986291663e-11 2.229682066795925674e-08 4.029586952867822982e-09 1.647667344855582392e-08
1.647000000000000000e+03 1.129275429359966348e-16 2.174586352300406263e-22 5.525996707280277056e-18 1.915497364960894731e-16 1.370407839091499923e-08 3.794230755856755411e-09 1.119684667179419085e-11 2.226643490565341916e-08 4.024190938482615735e-09 1.645498550317890584e-08
1.648000000000000000e+03 1.128045959118876977e-16 2.168854585046417101e-22 5.511735537910101432e-18 1.910668381121276329e-16 1.368460828758552182e-08 3.788981141787243645e-09 1.118159969001331575e-11 2.223610534151837560e-08 4.018804769389824192e-09 1.643333640114867959e-08
1.649000000000000000e+03 1.126902111737808258e-16 2.163281467519293813e-22 5.497708777715308637e-18 1.905863551317279109e-16 1.366517564876435513e-08 3.783741377174334433e-09 1.116639072683434738e-11 2.220583182936484865e-08 4.013428419959198342e-09 1.641172604359099586e-08
1.650000000000000000e+03 1.125839044058559091e-16 2.157870028340359464e-22 5.483920454729701402e-18 1.901083027724418470e-16 1.364578037441660866e-08 3.778511436171616444e-09 1.115122012274665569e-11 2.217561422346435016e-08 4.008061864641311167e-09 1.639015433193969114e-08
1.651000000000000000e+03 1.124856532925980337e-16 2.152621358006863377e-22 5.470371971603306571e-18 1.896326833970707523e-16 1.362642237421949317e-08 3.773291295633196403e-09 1.113608809752460080e-11 2.214545239389721965e-08 4.002705080694297488e-09 1.636862117937501000e-08
1.652000000000000000e+03 1.123954314199864314e-16 2.147528859295000412e-22 5.457054316371683959e-18 1.891594483263831255e-16 1.360710159564763698e-08 3.768080942944113364e-09 1.112099439469019999e-11 2.211534627245142075e-08 3.997358056338277375e-09 1.634712654503028287e-08
1.653000000000000000e+03 1.123125219908040998e-16 2.142584048064688779e-22 5.443955921057793642e-18 1.886885363663626363e-16 1.358781799563588991e-08 3.762880368119767111e-09 1.110593864022523645e-11 2.208529580631263602e-08 3.992020782527905098e-09 1.632567039947917489e-08
1.654000000000000000e+03 1.122373593057724342e-16 2.137778480502172983e-22 5.431065272590417102e-18 1.882198866083427044e-16 1.356857153116412023e-08 3.757689561180911768e-09 1.109092046175143388e-11 2.205530094267763884e-08 3.986693250218777086e-09 1.630425271326871265e-08
1.655000000000000000e+03 1.121692292533411781e-16 2.133103752938423108e-22 5.418370912557004947e-18 1.877534384277297270e-16 1.354936215925721636e-08 3.752508512153697985e-09 1.107593948852328650e-11 2.202536162875459124e-08 3.981375450367486520e-09 1.628287345691969453e-08
1.656000000000000000e+03 1.121078790952623289e-16 2.128551501668404441e-22 5.405861436957739512e-18 1.872891314827327429e-16 1.353018983698516293e-08 3.747337211069714297e-09 1.106099535142092945e-11 2.199547781176338465e-08 3.976067373931689510e-09 1.626153260092705129e-08
1.657000000000000000e+03 1.120535146890788555e-16 2.124113402771217438e-22 5.393525495960765337e-18 1.868269057130992076e-16 1.351105452146306564e-08 3.742175647966026830e-09 1.104608768294302052e-11 2.196564943893594104e-08 3.970769011870161340e-09 1.624023011576022992e-08
1.658000000000000000e+03 1.120056555866743890e-16 2.119781171931104724e-22 5.381351793658591387e-18 1.863667013388564408e-16 1.349195616985119094e-08 3.737023812885216523e-09 1.103121611719967684e-11 2.193587645751652059e-08 3.965480355142855198e-09 1.621896597186353444e-08
1.659000000000000000e+03 1.119642799300760276e-16 2.115546564259312449e-22 5.369329087825679642e-18 1.859084588590596543e-16 1.347289473935501730e-08 3.731881695875419659e-09 1.101638028990542761e-11 2.190615881476205256e-08 3.960201394710961736e-09 1.619774013965652953e-08
1.660000000000000000e+03 1.119289101825387408e-16 2.111401374116818686e-22 5.357446189677185395e-18 1.854521190505454530e-16 1.345387018722525676e-08 3.726749286990366744e-09 1.100157983837221386e-11 2.187649645794240667e-08 3.954932121536967798e-09 1.617655258953436483e-08
1.661000000000000000e+03 1.118995262850408469e-16 2.107337434937900193e-22 5.345691963628863118e-18 1.849976229666915982e-16 1.343488247075790121e-08 3.721626576289422212e-09 1.098681440150241549e-11 2.184688933434071395e-08 3.949672526584710186e-09 1.615540329186816864e-08
1.662000000000000000e+03 1.118756535891399208e-16 2.103346619054557051e-22 5.334055327058121729e-18 1.845449119361828835e-16 1.341593154729426874e-08 3.716513553837618751e-09 1.097208361978191398e-11 2.181733739125368777e-08 3.944422600819440181e-09 1.613429221700538211e-08
1.663000000000000000e+03 1.118575008724614147e-16 2.099420837521775195e-22 5.322525250066229253e-18 1.840939275617822869e-16 1.339701737422102015e-08 3.711410209705700732e-09 1.095738713527318737e-11 2.178784057599189180e-08 3.939182335207871520e-09 1.611321933527013314e-08
1.664000000000000000e+03 1.118445955337852164e-16 2.095552039943624949e-22 5.311090755241653775e-18 1.836446117191087297e-16 1.337813990897021028e-08 3.706316533970154812e-09 1.094272459160842462e-11 2.175839883588005765e-08 3.933951720718245741e-09 1.609218461696358381e-08
1.665000000000000000e+03 1.118366937282367699e-16 2.091732214300199584e-22 5.299740917424538390e-18 1.831969065554200855e-16 1.335929910901931776e-08 3.701232516713252538e-09 1.092809563398270460e-11 2.172901211825737607e-08 3.928730748320380990e-09 1.607118803236427773e-08
1.666000000000000000e+03 1.118335527584897123e-16 2.087953386775378352e-22 5.288464863472316297e-18 1.827507544884025503e-16 1.334049493189128307e-08 3.696158148023086740e-09 1.091349990914716540e-11 2.169968037047778807e-08 3.923519408985732402e-09 1.605022955172850408e-08
1.667000000000000000e+03 1.118351570383060337e-16 2.084207621585412614e-22 5.277251772026423677e-18 1.823060982049650162e-16 1.332172733515452508e-08 3.691093417993601722e-09 1.089893706540223984e-11 2.167040353991025297e-08 3.918317693687442562e-09 1.602930914529061518e-08
1.668000000000000000e+03 1.118412653377526977e-16 2.080487020808342093e-22 5.266090873280161962e-18 1.818628806600402251e-16 1.330299627642300224e-08 3.686038316724640415e-09 1.088440675259091366e-11 2.164118157393908586e-08 3.913125593400401060e-09 1.600842678326341367e-08
1.669000000000000000e+03 1.118514121344729675e-16 2.076783724214217284e-22 5.254971448747640939e-18 1.814210450753907285e-16 1.328430171335621264e-08 3.680992834321967949e-09 1.086990862209199818e-11 2.161201441996419254e-08 3.907943099101296602e-09 1.598758243583845354e-08
1.670000000000000000e+03 1.118655844310036887e-16 2.073089909096137660e-22 5.243882831033845827e-18 1.809805349384210115e-16 1.326564360365925514e-08 3.675956960897316320e-09 1.085544232681346603e-11 2.158290202540139375e-08 3.902770201768669953e-09 1.596677607318641740e-08
1.671000000000000000e+03 1.118835443862778104e-16 2.069397790102102378e-22 5.232814403605791347e-18 1.805412940009950640e-16 1.324702190508283442e-08 3.670930686568415412e-09 1.084100752118578361e-11 2.155384433768268328e-08 3.897606892382970185e-09 1.594600766545741751e-08
1.672000000000000000e+03 1.119050552792747376e-16 2.065699619067657026e-22 5.221755600564788978e-18 1.801032662782600411e-16 1.322843657542331383e-08 3.665914001459030633e-09 1.082660386115531789e-11 2.152484130425650588e-08 3.892453161926605131e-09 1.592527718278137298e-08
1.673000000000000000e+03 1.119298815040276064e-16 2.061987684849344646e-22 5.210695906419766546e-18 1.796663960474746322e-16 1.320988757252272540e-08 3.660906895698991863e-09 1.081223100417770601e-11 2.149589287258805505e-08 3.887309001383993501e-09 1.590458459526830761e-08
1.674000000000000000e+03 1.119580126480127014e-16 2.058254313158950927e-22 5.199624855861711782e-18 1.792306278468439380e-16 1.319137485426879956e-08 3.655909359424232752e-09 1.079788860921134612e-11 2.146699899015950798e-08 3.882174401741621130e-09 1.588392987300869061e-08
1.675000000000000000e+03 1.119889907023262470e-16 2.054491866398540491e-22 5.188532033539158966e-18 1.787959064743594507e-16 1.317289837859500984e-08 3.650921382776825452e-09 1.078357633671084292e-11 2.143815960447035639e-08 3.877049353988091436e-09 1.586331298607380064e-08
1.676000000000000000e+03 1.120228069269123294e-16 2.050692743496281249e-22 5.177407073834769494e-18 1.783621769866444574e-16 1.315445810348058608e-08 3.645942955905008751e-09 1.076929384862052108e-11 2.140937466303762160e-08 3.871933849114172566e-09 1.584273390451599043e-08
1.677000000000000000e+03 1.120592293286598268e-16 2.046849379743048564e-22 5.166239660642957848e-18 1.779293846978051379e-16 1.313605398695054091e-08 3.640974068963228184e-09 1.075504080836795804e-11 2.138064411339616890e-08 3.866827878112853649e-09 1.582219259836906405e-08
1.678000000000000000e+03 1.120982500243688815e-16 2.042954246629812534e-22 5.155019527148593000e-18 1.774974751782870621e-16 1.311768598707569624e-08 3.636014712112160025e-09 1.074081688085754913e-11 2.135196790309892587e-08 3.861731431979394426e-09 1.580168903764858124e-08
1.679000000000000000e+03 1.121391929039405962e-16 2.038999851685795936e-22 5.143736455606747520e-18 1.770663942537370355e-16 1.309935406197270970e-08 3.631064875518754300e-09 1.072662173246410341e-11 2.132334597971718681e-08 3.856644501711374048e-09 1.578122319235217510e-08
1.680000000000000000e+03 1.121820525221764882e-16 2.034978738317409159e-22 5.132380277123496707e-18 1.766360880038705668e-16 1.308105816980410443e-08 3.626124549356261255e-09 1.071245503102648628e-11 2.129477829084086754e-08 3.851567078308743198e-09 1.576079503245988293e-08
1.681000000000000000e+03 1.122270456731642140e-16 2.030883485647941226e-22 5.120940871437755406e-18 1.762065027613444867e-16 1.306279826877828397e-08 3.621193723804261964e-09 1.069831644584123473e-11 2.126626478407874357e-08 3.846499152773873713e-09 1.574040452793444405e-08
1.682000000000000000e+03 1.122732783250162244e-16 2.026706708358025694e-22 5.109408166704161765e-18 1.757775851106347685e-16 1.304457431714955709e-08 3.616272389048705548e-09 1.068420564765629045e-11 2.123780540705873136e-08 3.841440716111601603e-09 1.572005164872163395e-08
1.683000000000000000e+03 1.123209691532940366e-16 2.022441056526855820e-22 5.097772139276988661e-18 1.753492818869202658e-16 1.302638627321815927e-08 3.611360535281936893e-09 1.067012230866468126e-11 2.120940010742813982e-08 3.836391759329285777e-09 1.569973636475056539e-08
1.684000000000000000e+03 1.123698929286512232e-16 2.018079215474161915e-22 5.086022813495078960e-18 1.749215401749710589e-16 1.300823409533028247e-08 3.606458152702726835e-09 1.065606610249828015e-11 2.118104883285391181e-08 3.831352273436848580e-09 1.567945864593400935e-08
1.685000000000000000e+03 1.124198254842858931e-16 2.013613905602933253e-22 5.074150261467811525e-18 1.744943073080424724e-16 1.299011774187808678e-08 3.601565231516307730e-09 1.064203670422157227e-11 2.115275153102289875e-08 3.826322249446828725e-09 1.565921846216868951e-08
1.686000000000000000e+03 1.124705437112260144e-16 2.009037882242892303e-22 5.062144602862073339e-18 1.740675308667742686e-16 1.297203717129972513e-08 3.596681761934399514e-09 1.062803379032547052e-11 2.112450814964208237e-08 3.821301678374428450e-09 1.563901578333560319e-08
1.687000000000000000e+03 1.125218255536371220e-16 2.004343935494706933e-22 5.049996004690249282e-18 1.736411586780947722e-16 1.295399234207936159e-08 3.591807734175241961e-09 1.061405703872112459e-11 2.109631863643884595e-08 3.816290551237555700e-09 1.561885057930031252e-08
1.688000000000000000e+03 1.125736703869925572e-16 1.999524890074948110e-22 5.037694681099216477e-18 1.732151388141307382e-16 1.293598321274718951e-08 3.586943138463625698e-09 1.060010612873380921e-11 2.106818293916121259e-08 3.811288859056877065e-09 1.559872281991325877e-08
1.689000000000000000e+03 1.126258574653201949e-16 1.994573605161775938e-22 5.025230893160336265e-18 1.727894195911217318e-16 1.291800974187945467e-08 3.582087965030919925e-09 1.058618074109678492e-11 2.104010100557809336e-08 3.806296592855862454e-09 1.557863247501005682e-08
1.690000000000000000e+03 1.126779472229300986e-16 1.989482974241364851e-22 5.012594948660448437e-18 1.723639495683401031e-16 1.290007188809847187e-08 3.577242204115103837e-09 1.057228055794524283e-11 2.101207278347951558e-08 3.801313743660833892e-09 1.555857951441179958e-08
1.691000000000000000e+03 1.127299413746283581e-16 1.984245924955049850e-22 4.999777201893846921e-18 1.719386775470158445e-16 1.288216961007262822e-08 3.572405845960792275e-09 1.055840526281023164e-11 2.098409822067687102e-08 3.796340302501001919e-09 1.553856390792533920e-08
