#    L    TxT            TxE            TxP            TxW1           ExT            ExE            ExP            ExW1           PxT            PxE            PxP            PxW1           W1xT           W1xE           W1xP           W1xW1       
   693   0.245587E-09  -0.118900E-10   0.369558E-11   0.233503E-09  -0.118900E-10   0.517900E-11  -0.450849E-12   0.237273E-12   0.369558E-11  -0.450849E-12   0.106827E-07   0.239447E-05   0.233503E-09   0.237273E-12   0.239447E-05   0.320653E-02
   694   0.246102E-09  -0.121093E-10   0.370668E-11   0.230883E-09  -0.121093E-10   0.517456E-11  -0.450462E-12   0.225461E-12   0.370668E-11  -0.450462E-12   0.106571E-07   0.239120E-05   0.230883E-09   0.225461E-12   0.239120E-05   0.320670E-02
   695   0.246642E-09  -0.123266E-10   0.371782E-11   0.228773E-09  -0.123266E-10   0.516928E-11  -0.449966E-12   0.208146E-12   0.371782E-11  -0.449966E-12   0.106317E-07   0.238795E-05   0.228773E-09   0.208146E-12   0.238795E-05   0.320687E-02
   696   0.247204E-09  -0.125417E-10   0.372901E-11   0.227137E-09  -0.125417E-10   0.516315E-11  -0.449366E-12   0.186074E-12   0.372901E-11  -0.449366E-12   0.106063E-07   0.238470E-05   0.227137E-09   0.186074E-12   0.238470E-05   0.320704E-02
   697   0.247790E-09  -0.127546E-10   0.374025E-11   0.225935E-09  -0.127546E-10   0.515621E-11  -0.448670E-12   0.159989E-12   0.374025E-11  -0.448670E-12   0.105810E-07   0.238146E-05   0.225935E-09   0.159989E-12   0.238146E-05   0.320721E-02
   698   0.248399E-09  -0.129651E-10   0.375154E-11   0.225128E-09  -0.129651E-10   0.514843E-11  -0.447883E-12   0.130638E-12   0.375154E-11  -0.447883E-12   0.105558E-07   0.237823E-05   0.225128E-09   0.130638E-12   0.237823E-05   0.320738E-02
   699   0.249031E-09  -0.131732E-10   0.376290E-11   0.224679E-09  -0.131732E-10   0.513982E-11  -0.447011E-12   0.987641E-13   0.376290E-11  -0.447011E-12   0.105307E-07   0.237500E-05   0.224679E-09   0.987641E-13   0.237500E-05   0.320755E-02
   700   0.249685E-09  -0.133787E-10   0.377432E-11   0.224548E-09  -0.133787E-10   0.513039E-11  -0.446061E-12   0.651137E-13   0.377432E-11  -0.446061E-12   0.105056E-07   0.237178E-05   0.224548E-09   0.651137E-13   0.237178E-05   0.320772E-02
   701   0.250362E-09  -0.135817E-10   0.378583E-11   0.224697E-09  -0.135817E-10   0.512014E-11  -0.445039E-12   0.304315E-13   0.378583E-11  -0.445039E-12   0.104807E-07   0.236857E-05   0.224697E-09   0.304315E-13   0.236857E-05   0.320788E-02
   702   0.251059E-09  -0.137819E-10   0.379741E-11   0.225088E-09  -0.137819E-10   0.510908E-11  -0.443951E-12  -0.453713E-14   0.379741E-11  -0.443951E-12   0.104559E-07   0.236537E-05   0.225088E-09  -0.453713E-14   0.236537E-05   0.320804E-02
   703   0.251779E-09  -0.139795E-10   0.380908E-11   0.225683E-09  -0.139795E-10   0.509721E-11  -0.442802E-12  -0.390472E-13   0.380908E-11  -0.442802E-12   0.104311E-07   0.236217E-05   0.225683E-09  -0.390472E-13   0.236217E-05   0.320820E-02
   704   0.252521E-09  -0.141740E-10   0.382084E-11   0.226441E-09  -0.141740E-10   0.508454E-11  -0.441600E-12  -0.723535E-13   0.382084E-11  -0.441600E-12   0.104064E-07   0.235897E-05   0.226441E-09  -0.723535E-13   0.235897E-05   0.320835E-02
   705   0.253282E-09  -0.143657E-10   0.383271E-11   0.227326E-09  -0.143657E-10   0.507108E-11  -0.440350E-12  -0.103711E-12   0.383271E-11  -0.440350E-12   0.103819E-07   0.235579E-05   0.227326E-09  -0.103711E-12   0.235579E-05   0.320850E-02
   706   0.254065E-09  -0.145543E-10   0.384467E-11   0.228298E-09  -0.145543E-10   0.505683E-11  -0.439058E-12  -0.132374E-12   0.384467E-11  -0.439058E-12   0.103574E-07   0.235261E-05   0.228298E-09  -0.132374E-12   0.235261E-05   0.320864E-02
   707   0.254867E-09  -0.147397E-10   0.385675E-11   0.229320E-09  -0.147397E-10   0.504181E-11  -0.437731E-12  -0.157598E-12   0.385675E-11  -0.437731E-12   0.103330E-07   0.234943E-05   0.229320E-09  -0.157598E-12   0.234943E-05   0.320878E-02
   708   0.255689E-09  -0.149221E-10   0.386895E-11   0.230352E-09  -0.149221E-10   0.502600E-11  -0.436375E-12  -0.178638E-12   0.386895E-11  -0.436375E-12   0.103087E-07   0.234626E-05   0.230352E-09  -0.178638E-12   0.234626E-05   0.320891E-02
   709   0.256531E-09  -0.151012E-10   0.388127E-11   0.231355E-09  -0.151012E-10   0.500945E-11  -0.434996E-12  -0.194748E-12   0.388127E-11  -0.434996E-12   0.102844E-07   0.234309E-05   0.231355E-09  -0.194748E-12   0.234309E-05   0.320903E-02
   710   0.257392E-09  -0.152769E-10   0.389371E-11   0.232294E-09  -0.152769E-10   0.499213E-11  -0.433598E-12  -0.205378E-12   0.389371E-11  -0.433598E-12   0.102603E-07   0.233993E-05   0.232294E-09  -0.205378E-12   0.233993E-05   0.320915E-02
   711   0.258271E-09  -0.154492E-10   0.390625E-11   0.233138E-09  -0.154492E-10   0.497407E-11  -0.432184E-12  -0.210750E-12   0.390625E-11  -0.432184E-12   0.102362E-07   0.233677E-05   0.233138E-09  -0.210750E-12   0.233677E-05   0.320926E-02
   712   0.259169E-09  -0.156180E-10   0.391883E-11   0.233859E-09  -0.156180E-10   0.495527E-11  -0.430752E-12  -0.211282E-12   0.391883E-11  -0.430752E-12   0.102122E-07   0.233361E-05   0.233859E-09  -0.211282E-12   0.233361E-05   0.320936E-02
   713   0.260083E-09  -0.157832E-10   0.393142E-11   0.234427E-09  -0.157832E-10   0.493573E-11  -0.429303E-12  -0.207391E-12   0.393142E-11  -0.429303E-12   0.101884E-07   0.233046E-05   0.234427E-09  -0.207391E-12   0.233046E-05   0.320946E-02
   714   0.261015E-09  -0.159446E-10   0.394398E-11   0.234814E-09  -0.159446E-10   0.491547E-11  -0.427836E-12  -0.199494E-12   0.394398E-11  -0.427836E-12   0.101645E-07   0.232732E-05   0.234814E-09  -0.199494E-12   0.232732E-05   0.320955E-02
   715   0.261964E-09  -0.161024E-10   0.395647E-11   0.234992E-09  -0.161024E-10   0.489449E-11  -0.426352E-12  -0.188009E-12   0.395647E-11  -0.426352E-12   0.101408E-07   0.232418E-05   0.234992E-09  -0.188009E-12   0.232418E-05   0.320963E-02
   716   0.262927E-09  -0.162563E-10   0.396885E-11   0.234933E-09  -0.162563E-10   0.487279E-11  -0.424851E-12  -0.173354E-12   0.396885E-11  -0.424851E-12   0.101172E-07   0.232105E-05   0.234933E-09  -0.173354E-12   0.232105E-05   0.320971E-02
   717   0.263906E-09  -0.164063E-10   0.398107E-11   0.234607E-09  -0.164063E-10   0.485039E-11  -0.423332E-12  -0.155944E-12   0.398107E-11  -0.423332E-12   0.100936E-07   0.231792E-05   0.234607E-09  -0.155944E-12   0.231792E-05   0.320979E-02
   718   0.264900E-09  -0.165522E-10   0.399311E-11   0.233986E-09  -0.165522E-10   0.482728E-11  -0.421795E-12  -0.136198E-12   0.399311E-11  -0.421795E-12   0.100702E-07   0.231479E-05   0.233986E-09  -0.136198E-12   0.231479E-05   0.320986E-02
   719   0.265907E-09  -0.166940E-10   0.400492E-11   0.233042E-09  -0.166940E-10   0.480350E-11  -0.420241E-12  -0.114533E-12   0.400492E-11  -0.420241E-12   0.100468E-07   0.231168E-05   0.233042E-09  -0.114533E-12   0.231168E-05   0.320992E-02
   720   0.266929E-09  -0.168318E-10   0.401645E-11   0.231745E-09  -0.168318E-10   0.477904E-11  -0.418668E-12  -0.913660E-13   0.401645E-11  -0.418668E-12   0.100235E-07   0.230856E-05   0.231745E-09  -0.913660E-13   0.230856E-05   0.320999E-02
   721   0.267963E-09  -0.169654E-10   0.402767E-11   0.230069E-09  -0.169654E-10   0.475393E-11  -0.417078E-12  -0.671144E-13   0.402767E-11  -0.417078E-12   0.100002E-07   0.230546E-05   0.230069E-09  -0.671144E-13   0.230546E-05   0.321005E-02
   722   0.269009E-09  -0.170947E-10   0.403855E-11   0.227983E-09  -0.170947E-10   0.472817E-11  -0.415470E-12  -0.421954E-13   0.403855E-11  -0.415470E-12   0.997708E-08   0.230236E-05   0.227983E-09  -0.421954E-13   0.230236E-05   0.321011E-02
   723   0.270069E-09  -0.172198E-10   0.404903E-11   0.225460E-09  -0.172198E-10   0.470179E-11  -0.413843E-12  -0.170263E-13   0.404903E-11  -0.413843E-12   0.995401E-08   0.229926E-05   0.225460E-09  -0.170263E-13   0.229926E-05   0.321017E-02
   724   0.271140E-09  -0.173406E-10   0.405908E-11   0.222470E-09  -0.173406E-10   0.467480E-11  -0.412199E-12   0.797564E-14   0.405908E-11  -0.412199E-12   0.993102E-08   0.229618E-05   0.222470E-09   0.797564E-14   0.229618E-05   0.321022E-02
   725   0.272222E-09  -0.174569E-10   0.406865E-11   0.218986E-09  -0.174569E-10   0.464722E-11  -0.410535E-12   0.323931E-13   0.406865E-11  -0.410535E-12   0.990811E-08   0.229309E-05   0.218986E-09   0.323931E-13   0.229309E-05   0.321028E-02
   726   0.273315E-09  -0.175689E-10   0.407772E-11   0.214979E-09  -0.175689E-10   0.461904E-11  -0.408854E-12   0.558088E-13   0.407772E-11  -0.408854E-12   0.988528E-08   0.229002E-05   0.214979E-09   0.558088E-13   0.229002E-05   0.321033E-02
   727   0.274419E-09  -0.176763E-10   0.408625E-11   0.210440E-09  -0.176763E-10   0.459030E-11  -0.407154E-12   0.778490E-13   0.408625E-11  -0.407154E-12   0.986253E-08   0.228695E-05   0.210440E-09   0.778490E-13   0.228695E-05   0.321039E-02
   728   0.275532E-09  -0.177793E-10   0.409427E-11   0.205446E-09  -0.177793E-10   0.456098E-11  -0.405433E-12   0.983143E-13   0.409427E-11  -0.405433E-12   0.983986E-08   0.228389E-05   0.205446E-09   0.983143E-13   0.228389E-05   0.321044E-02
   729   0.276654E-09  -0.178775E-10   0.410182E-11   0.200091E-09  -0.178775E-10   0.453113E-11  -0.403688E-12   0.117049E-12   0.410182E-11  -0.403688E-12   0.981727E-08   0.228083E-05   0.200091E-09   0.117049E-12   0.228083E-05   0.321050E-02
   730   0.277784E-09  -0.179712E-10   0.410895E-11   0.194472E-09  -0.179712E-10   0.450073E-11  -0.401919E-12   0.133897E-12   0.410895E-11  -0.401919E-12   0.979475E-08   0.227779E-05   0.194472E-09   0.133897E-12   0.227779E-05   0.321056E-02
   731   0.278924E-09  -0.180603E-10   0.411569E-11   0.188684E-09  -0.180603E-10   0.446981E-11  -0.400121E-12   0.148702E-12   0.411569E-11  -0.400121E-12   0.977231E-08   0.227474E-05   0.188684E-09   0.148702E-12   0.227474E-05   0.321061E-02
   732   0.280070E-09  -0.181445E-10   0.412209E-11   0.182822E-09  -0.181445E-10   0.443837E-11  -0.398293E-12   0.161309E-12   0.412209E-11  -0.398293E-12   0.974995E-08   0.227171E-05   0.182822E-09   0.161309E-12   0.227171E-05   0.321067E-02
   733   0.281224E-09  -0.182240E-10   0.412818E-11   0.176984E-09  -0.182240E-10   0.440645E-11  -0.396433E-12   0.171562E-12   0.412818E-11  -0.396433E-12   0.972766E-08   0.226868E-05   0.176984E-09   0.171562E-12   0.226868E-05   0.321073E-02
   734   0.282385E-09  -0.182986E-10   0.413402E-11   0.171263E-09  -0.182986E-10   0.437403E-11  -0.394537E-12   0.179304E-12   0.413402E-11  -0.394537E-12   0.970546E-08   0.226566E-05   0.171263E-09   0.179304E-12   0.226566E-05   0.321078E-02
   735   0.283551E-09  -0.183685E-10   0.413965E-11   0.165757E-09  -0.183685E-10   0.434115E-11  -0.392605E-12   0.184381E-12   0.413965E-11  -0.392605E-12   0.968332E-08   0.226265E-05   0.165757E-09   0.184381E-12   0.226265E-05   0.321084E-02
   736   0.284724E-09  -0.184335E-10   0.414509E-11   0.160560E-09  -0.184335E-10   0.430783E-11  -0.390633E-12   0.186635E-12   0.414509E-11  -0.390633E-12   0.966126E-08   0.225964E-05   0.160560E-09   0.186635E-12   0.225964E-05   0.321090E-02
   737   0.285900E-09  -0.184936E-10   0.415041E-11   0.155769E-09  -0.184936E-10   0.427405E-11  -0.388619E-12   0.185912E-12   0.415041E-11  -0.388619E-12   0.963928E-08   0.225664E-05   0.155769E-09   0.185912E-12   0.225664E-05   0.321096E-02
   738   0.287082E-09  -0.185488E-10   0.415563E-11   0.151479E-09  -0.185488E-10   0.423987E-11  -0.386561E-12   0.182055E-12   0.415563E-11  -0.386561E-12   0.961737E-08   0.225364E-05   0.151479E-09   0.182055E-12   0.225364E-05   0.321103E-02
   739   0.288268E-09  -0.185990E-10   0.416081E-11   0.147787E-09  -0.185990E-10   0.420527E-11  -0.384456E-12   0.174908E-12   0.416081E-11  -0.384456E-12   0.959554E-08   0.225066E-05   0.147787E-09   0.174908E-12   0.225066E-05   0.321109E-02
   740   0.289457E-09  -0.186441E-10   0.416597E-11   0.144786E-09  -0.186441E-10   0.417029E-11  -0.382302E-12   0.164316E-12   0.416597E-11  -0.382302E-12   0.957377E-08   0.224768E-05   0.144786E-09   0.164316E-12   0.224768E-05   0.321116E-02
   741   0.290649E-09  -0.186843E-10   0.417117E-11   0.142575E-09  -0.186843E-10   0.413494E-11  -0.380098E-12   0.150123E-12   0.417117E-11  -0.380098E-12   0.955209E-08   0.224471E-05   0.142575E-09   0.150123E-12   0.224471E-05   0.321122E-02
   742   0.291843E-09  -0.187196E-10   0.417645E-11   0.141247E-09  -0.187196E-10   0.409924E-11  -0.377839E-12   0.132172E-12   0.417645E-11  -0.377839E-12   0.953047E-08   0.224174E-05   0.141247E-09   0.132172E-12   0.224174E-05   0.321129E-02
   743   0.293039E-09  -0.187498E-10   0.418184E-11   0.140899E-09  -0.187498E-10   0.406321E-11  -0.375524E-12   0.110308E-12   0.418184E-11  -0.375524E-12   0.950893E-08   0.223878E-05   0.140899E-09   0.110308E-12   0.223878E-05   0.321136E-02
   744   0.294236E-09  -0.187750E-10   0.418738E-11   0.141587E-09  -0.187750E-10   0.402685E-11  -0.373152E-12   0.845308E-13   0.418738E-11  -0.373152E-12   0.948746E-08   0.223583E-05   0.141587E-09   0.845308E-13   0.223583E-05   0.321143E-02
   745   0.295433E-09  -0.187950E-10   0.419302E-11   0.143208E-09  -0.187950E-10   0.399021E-11  -0.370725E-12   0.554616E-13   0.419302E-11  -0.370725E-12   0.946606E-08   0.223288E-05   0.143208E-09   0.554616E-13   0.223288E-05   0.321151E-02
   746   0.296629E-09  -0.188101E-10   0.419869E-11   0.145619E-09  -0.188101E-10   0.395327E-11  -0.368244E-12   0.238776E-13   0.419869E-11  -0.368244E-12   0.944474E-08   0.222994E-05   0.145619E-09   0.238776E-13   0.222994E-05   0.321158E-02
   747   0.297825E-09  -0.188201E-10   0.420435E-11   0.148677E-09  -0.188201E-10   0.391607E-11  -0.365713E-12  -0.944433E-14   0.420435E-11  -0.365713E-12   0.942348E-08   0.222701E-05   0.148677E-09  -0.944433E-14   0.222701E-05   0.321165E-02
   748   0.299019E-09  -0.188249E-10   0.420992E-11   0.152240E-09  -0.188249E-10   0.387862E-11  -0.363134E-12  -0.437270E-13   0.420992E-11  -0.363134E-12   0.940230E-08   0.222409E-05   0.152240E-09  -0.437270E-13   0.222409E-05   0.321173E-02
   749   0.300212E-09  -0.188247E-10   0.421535E-11   0.156165E-09  -0.188247E-10   0.384093E-11  -0.360510E-12  -0.781933E-13   0.421535E-11  -0.360510E-12   0.938119E-08   0.222117E-05   0.156165E-09  -0.781933E-13   0.222117E-05   0.321181E-02
   750   0.301401E-09  -0.188194E-10   0.422058E-11   0.160309E-09  -0.188194E-10   0.380302E-11  -0.357844E-12  -0.112066E-12   0.422058E-11  -0.357844E-12   0.936014E-08   0.221826E-05   0.160309E-09  -0.112066E-12   0.221826E-05   0.321188E-02
   751   0.302587E-09  -0.188090E-10   0.422555E-11   0.164529E-09  -0.188090E-10   0.376490E-11  -0.355137E-12  -0.144569E-12   0.422555E-11  -0.355137E-12   0.933917E-08   0.221535E-05   0.164529E-09  -0.144569E-12   0.221535E-05   0.321196E-02
   752   0.303767E-09  -0.187933E-10   0.423019E-11   0.168683E-09  -0.187933E-10   0.372660E-11  -0.352393E-12  -0.174924E-12   0.423019E-11  -0.352393E-12   0.931827E-08   0.221245E-05   0.168683E-09  -0.174924E-12   0.221245E-05   0.321203E-02
   753   0.304944E-09  -0.187726E-10   0.423445E-11   0.172628E-09  -0.187726E-10   0.368812E-11  -0.349615E-12  -0.202355E-12   0.423445E-11  -0.349615E-12   0.929743E-08   0.220956E-05   0.172628E-09  -0.202355E-12   0.220956E-05   0.321210E-02
   754   0.306116E-09  -0.187468E-10   0.423827E-11   0.176222E-09  -0.187468E-10   0.364949E-11  -0.346805E-12  -0.226084E-12   0.423827E-11  -0.346805E-12   0.927667E-08   0.220667E-05   0.176222E-09  -0.226084E-12   0.220667E-05   0.321217E-02
   755   0.307281E-09  -0.187158E-10   0.424158E-11   0.179320E-09  -0.187158E-10   0.361072E-11  -0.343965E-12  -0.245334E-12   0.424158E-11  -0.343965E-12   0.925597E-08   0.220379E-05   0.179320E-09  -0.245334E-12   0.220379E-05   0.321224E-02
   756   0.308439E-09  -0.186798E-10   0.424434E-11   0.181782E-09  -0.186798E-10   0.357184E-11  -0.341099E-12  -0.259329E-12   0.424434E-11  -0.341099E-12   0.923535E-08   0.220091E-05   0.181782E-09  -0.259329E-12   0.220091E-05   0.321231E-02
   757   0.309593E-09  -0.186386E-10   0.424646E-11   0.183463E-09  -0.186386E-10   0.353287E-11  -0.338208E-12  -0.267291E-12   0.424646E-11  -0.338208E-12   0.921479E-08   0.219804E-05   0.183463E-09  -0.267291E-12   0.219804E-05   0.321238E-02
   758   0.310738E-09  -0.185925E-10   0.424791E-11   0.184222E-09  -0.185925E-10   0.349381E-11  -0.335296E-12  -0.268443E-12   0.424791E-11  -0.335296E-12   0.919429E-08   0.219517E-05   0.184222E-09  -0.268443E-12   0.219517E-05   0.321244E-02
   759   0.311877E-09  -0.185413E-10   0.424860E-11   0.183915E-09  -0.185413E-10   0.345470E-11  -0.332366E-12  -0.262008E-12   0.424860E-11  -0.332366E-12   0.917387E-08   0.219231E-05   0.183915E-09  -0.262008E-12   0.219231E-05   0.321249E-02
   760   0.313007E-09  -0.184852E-10   0.424850E-11   0.182400E-09  -0.184852E-10   0.341555E-11  -0.329419E-12  -0.247210E-12   0.424850E-11  -0.329419E-12   0.915351E-08   0.218945E-05   0.182400E-09  -0.247210E-12   0.218945E-05   0.321255E-02
   761   0.314129E-09  -0.184239E-10   0.424755E-11   0.179585E-09  -0.184239E-10   0.337639E-11  -0.326458E-12  -0.223616E-12   0.424755E-11  -0.326458E-12   0.913322E-08   0.218660E-05   0.179585E-09  -0.223616E-12   0.218660E-05   0.321260E-02
   762   0.315242E-09  -0.183577E-10   0.424582E-11   0.175585E-09  -0.183577E-10   0.333721E-11  -0.323482E-12  -0.192175E-12   0.424582E-11  -0.323482E-12   0.911299E-08   0.218376E-05   0.175585E-09  -0.192175E-12   0.218376E-05   0.321265E-02
   763   0.316345E-09  -0.182866E-10   0.424339E-11   0.170563E-09  -0.182866E-10   0.329805E-11  -0.320492E-12  -0.154183E-12   0.424339E-11  -0.320492E-12   0.909283E-08   0.218092E-05   0.170563E-09  -0.154183E-12   0.218092E-05   0.321269E-02
   764   0.317436E-09  -0.182103E-10   0.424034E-11   0.164686E-09  -0.182103E-10   0.325890E-11  -0.317486E-12  -0.110935E-12   0.424034E-11  -0.317486E-12   0.907274E-08   0.217808E-05   0.164686E-09  -0.110935E-12   0.217808E-05   0.321273E-02
   765   0.318517E-09  -0.181292E-10   0.423676E-11   0.158119E-09  -0.181292E-10   0.321981E-11  -0.314464E-12  -0.637252E-13   0.423676E-11  -0.314464E-12   0.905271E-08   0.217525E-05   0.158119E-09  -0.637252E-13   0.217525E-05   0.321277E-02
   766   0.319586E-09  -0.180430E-10   0.423273E-11   0.151025E-09  -0.180430E-10   0.318078E-11  -0.311424E-12  -0.138483E-13   0.423273E-11  -0.311424E-12   0.903275E-08   0.217243E-05   0.151025E-09  -0.138483E-13   0.217243E-05   0.321280E-02
   767   0.320642E-09  -0.179518E-10   0.422833E-11   0.143572E-09  -0.179518E-10   0.314181E-11  -0.308367E-12   0.374006E-13   0.422833E-11  -0.308367E-12   0.901285E-08   0.216961E-05   0.143572E-09   0.374006E-13   0.216961E-05   0.321283E-02
   768   0.321685E-09  -0.178556E-10   0.422365E-11   0.135923E-09  -0.178556E-10   0.310295E-11  -0.305291E-12   0.887268E-13   0.422365E-11  -0.305291E-12   0.899301E-08   0.216679E-05   0.135923E-09   0.887268E-13   0.216679E-05   0.321285E-02
   769   0.322714E-09  -0.177547E-10   0.421876E-11   0.128244E-09  -0.177547E-10   0.306420E-11  -0.302196E-12   0.138836E-12   0.421876E-11  -0.302196E-12   0.897324E-08   0.216398E-05   0.128244E-09   0.138836E-12   0.216398E-05   0.321288E-02
   770   0.323729E-09  -0.176489E-10   0.421376E-11   0.120699E-09  -0.176489E-10   0.302559E-11  -0.299081E-12   0.186432E-12   0.421376E-11  -0.299081E-12   0.895353E-08   0.216118E-05   0.120699E-09   0.186432E-12   0.216118E-05   0.321290E-02
   771   0.324729E-09  -0.175383E-10   0.420872E-11   0.113455E-09  -0.175383E-10   0.298713E-11  -0.295946E-12   0.230221E-12   0.420872E-11  -0.295946E-12   0.893389E-08   0.215838E-05   0.113455E-09   0.230221E-12   0.215838E-05   0.321292E-02
   772   0.325712E-09  -0.174229E-10   0.420372E-11   0.106675E-09  -0.174229E-10   0.294886E-11  -0.292789E-12   0.268908E-12   0.420372E-11  -0.292789E-12   0.891431E-08   0.215559E-05   0.106675E-09   0.268908E-12   0.215559E-05   0.321293E-02
