#    L    TxT            TxE            TxP            TxW1           ExT            ExE            ExP            ExW1           PxT            PxE            PxP            PxW1           W1xT           W1xE           W1xP           W1xW1       
  1154   0.157599E-09  -0.348865E-11  -0.675352E-13   0.600459E-10  -0.348865E-11   0.148763E-11   0.253685E-13   0.366738E-13  -0.675352E-13   0.253685E-13   0.319918E-08   0.135507E-05   0.600459E-10   0.366738E-13   0.135507E-05   0.231805E-02
  1155   0.157328E-09  -0.335740E-11  -0.655345E-13   0.599571E-10  -0.335740E-11   0.148661E-11   0.237608E-13   0.363291E-13  -0.655345E-13   0.237608E-13   0.319379E-08   0.135371E-05   0.599571E-10   0.363291E-13   0.135371E-05   0.231761E-02
  1156   0.157045E-09  -0.322680E-11  -0.634805E-13   0.598686E-10  -0.322680E-11   0.148628E-11   0.221580E-13   0.359841E-13  -0.634805E-13   0.221580E-13   0.318842E-08   0.135235E-05   0.598686E-10   0.359841E-13   0.135235E-05   0.231717E-02
  1157   0.156751E-09  -0.309688E-11  -0.613735E-13   0.597801E-10  -0.309688E-11   0.148662E-11   0.205603E-13   0.356388E-13  -0.613735E-13   0.205603E-13   0.318306E-08   0.135099E-05   0.597801E-10   0.356388E-13   0.135099E-05   0.231672E-02
  1158   0.156447E-09  -0.296772E-11  -0.592143E-13   0.596919E-10  -0.296772E-11   0.148765E-11   0.189678E-13   0.352933E-13  -0.592143E-13   0.189678E-13   0.317771E-08   0.134963E-05   0.596919E-10   0.352933E-13   0.134963E-05   0.231628E-02
  1159   0.156133E-09  -0.283938E-11  -0.570033E-13   0.596038E-10  -0.283938E-11   0.148935E-11   0.173806E-13   0.349476E-13  -0.570033E-13   0.173806E-13   0.317238E-08   0.134828E-05   0.596038E-10   0.349476E-13   0.134828E-05   0.231584E-02
  1160   0.155807E-09  -0.271190E-11  -0.547410E-13   0.595160E-10  -0.271190E-11   0.149171E-11   0.157988E-13   0.346019E-13  -0.547410E-13   0.157988E-13   0.316705E-08   0.134693E-05   0.595160E-10   0.346019E-13   0.134693E-05   0.231539E-02
  1161   0.155471E-09  -0.258534E-11  -0.524281E-13   0.594283E-10  -0.258534E-11   0.149475E-11   0.142224E-13   0.342563E-13  -0.524281E-13   0.142224E-13   0.316175E-08   0.134558E-05   0.594283E-10   0.342563E-13   0.134558E-05   0.231495E-02
  1162   0.155126E-09  -0.245974E-11  -0.500651E-13   0.593407E-10  -0.245974E-11   0.149844E-11   0.126517E-13   0.339106E-13  -0.500651E-13   0.126517E-13   0.315645E-08   0.134423E-05   0.593407E-10   0.339106E-13   0.134423E-05   0.231451E-02
  1163   0.154770E-09  -0.233516E-11  -0.476525E-13   0.592534E-10  -0.233516E-11   0.150280E-11   0.110866E-13   0.335652E-13  -0.476525E-13   0.110866E-13   0.315117E-08   0.134289E-05   0.592534E-10   0.335652E-13   0.134289E-05   0.231407E-02
  1164   0.154404E-09  -0.221166E-11  -0.451909E-13   0.591662E-10  -0.221166E-11   0.150781E-11   0.952738E-14   0.332199E-13  -0.451909E-13   0.952738E-14   0.314590E-08   0.134154E-05   0.591662E-10   0.332199E-13   0.134154E-05   0.231363E-02
  1165   0.154028E-09  -0.208928E-11  -0.426808E-13   0.590792E-10  -0.208928E-11   0.151346E-11   0.797406E-14   0.328749E-13  -0.426808E-13   0.797406E-14   0.314064E-08   0.134020E-05   0.590792E-10   0.328749E-13   0.134020E-05   0.231319E-02
  1166   0.153642E-09  -0.196808E-11  -0.401228E-13   0.589923E-10  -0.196808E-11   0.151977E-11   0.642677E-14   0.325302E-13  -0.401228E-13   0.642677E-14   0.313540E-08   0.133887E-05   0.589923E-10   0.325302E-13   0.133887E-05   0.231275E-02
  1167   0.153246E-09  -0.184809E-11  -0.375174E-13   0.589057E-10  -0.184809E-11   0.152670E-11   0.488560E-14   0.321860E-13  -0.375174E-13   0.488560E-14   0.313017E-08   0.133753E-05   0.589057E-10   0.321860E-13   0.133753E-05   0.231230E-02
  1168   0.152840E-09  -0.172938E-11  -0.348652E-13   0.588192E-10  -0.172938E-11   0.153428E-11   0.335066E-14   0.318422E-13  -0.348652E-13   0.335066E-14   0.312495E-08   0.133620E-05   0.588192E-10   0.318422E-13   0.133620E-05   0.231186E-02
  1169   0.152425E-09  -0.161198E-11  -0.321667E-13   0.587328E-10  -0.161198E-11   0.154248E-11   0.182206E-14   0.314990E-13  -0.321667E-13   0.182206E-14   0.311974E-08   0.133487E-05   0.587328E-10   0.314990E-13   0.133487E-05   0.231142E-02
  1170   0.152001E-09  -0.149595E-11  -0.294226E-13   0.586467E-10  -0.149595E-11   0.155129E-11   0.299906E-15   0.311564E-13  -0.294226E-13   0.299906E-15   0.311455E-08   0.133354E-05   0.586467E-10   0.311564E-13   0.133354E-05   0.231098E-02
  1171   0.151568E-09  -0.138134E-11  -0.266332E-13   0.585607E-10  -0.138134E-11   0.156073E-11  -0.121570E-14   0.308144E-13  -0.266332E-13  -0.121570E-14   0.310937E-08   0.133221E-05   0.585607E-10   0.308144E-13   0.133221E-05   0.231054E-02
  1172   0.151126E-09  -0.126819E-11  -0.237993E-13   0.584749E-10  -0.126819E-11   0.157078E-11  -0.272465E-14   0.304732E-13  -0.237993E-13  -0.272465E-14   0.310420E-08   0.133089E-05   0.584749E-10   0.304732E-13   0.133089E-05   0.231010E-02
  1173   0.150675E-09  -0.115655E-11  -0.209212E-13   0.583893E-10  -0.115655E-11   0.158142E-11  -0.422685E-14   0.301328E-13  -0.209212E-13  -0.422685E-14   0.309904E-08   0.132956E-05   0.583893E-10   0.301328E-13   0.132956E-05   0.230966E-02
  1174   0.150215E-09  -0.104646E-11  -0.179997E-13   0.583039E-10  -0.104646E-11   0.159266E-11  -0.572218E-14   0.297933E-13  -0.179997E-13  -0.572218E-14   0.309390E-08   0.132825E-05   0.583039E-10   0.297933E-13   0.132825E-05   0.230923E-02
  1175   0.149747E-09  -0.937966E-12  -0.150352E-13   0.582186E-10  -0.937966E-12   0.160450E-11  -0.721053E-14   0.294547E-13  -0.150352E-13  -0.721053E-14   0.308877E-08   0.132693E-05   0.582186E-10   0.294547E-13   0.132693E-05   0.230879E-02
  1176   0.149270E-09  -0.831105E-12  -0.120282E-13   0.581335E-10  -0.831105E-12   0.161690E-11  -0.869181E-14   0.291171E-13  -0.120282E-13  -0.869181E-14   0.308365E-08   0.132561E-05   0.581335E-10   0.291171E-13   0.132561E-05   0.230835E-02
  1177   0.148786E-09  -0.725917E-12  -0.897945E-14   0.580486E-10  -0.725917E-12   0.162988E-11  -0.101659E-13   0.287806E-13  -0.897945E-14  -0.101659E-13   0.307855E-08   0.132430E-05   0.580486E-10   0.287806E-13   0.132430E-05   0.230791E-02
  1178   0.148292E-09  -0.622444E-12  -0.588934E-14   0.579639E-10  -0.622444E-12   0.164343E-11  -0.116327E-13   0.284453E-13  -0.588934E-14  -0.116327E-13   0.307346E-08   0.132299E-05   0.579639E-10   0.284453E-13   0.132299E-05   0.230747E-02
  1179   0.147792E-09  -0.520727E-12  -0.275846E-14   0.578793E-10  -0.520727E-12   0.165754E-11  -0.130921E-13   0.281112E-13  -0.275846E-14  -0.130921E-13   0.306838E-08   0.132168E-05   0.578793E-10   0.281112E-13   0.132168E-05   0.230703E-02
  1180   0.147284E-09  -0.420807E-12   0.412628E-15   0.577949E-10  -0.420807E-12   0.167219E-11  -0.145441E-13   0.277783E-13   0.412628E-15  -0.145441E-13   0.306331E-08   0.132037E-05   0.577949E-10   0.277783E-13   0.132037E-05   0.230659E-02
  1181   0.146768E-09  -0.322720E-12   0.362339E-14   0.577107E-10  -0.322720E-12   0.168738E-11  -0.159884E-13   0.274468E-13   0.362339E-14  -0.159884E-13   0.305825E-08   0.131907E-05   0.577107E-10   0.274468E-13   0.131907E-05   0.230616E-02
  1182   0.146244E-09  -0.226501E-12   0.687326E-14   0.576266E-10  -0.226501E-12   0.170310E-11  -0.174250E-13   0.271167E-13   0.687326E-14  -0.174250E-13   0.305321E-08   0.131777E-05   0.576266E-10   0.271167E-13   0.131777E-05   0.230572E-02
  1183   0.145714E-09  -0.132188E-12   0.101617E-13   0.575428E-10  -0.132188E-12   0.171935E-11  -0.188538E-13   0.267881E-13   0.101617E-13  -0.188538E-13   0.304818E-08   0.131647E-05   0.575428E-10   0.267881E-13   0.131647E-05   0.230528E-02
  1184   0.145177E-09  -0.398154E-13   0.134882E-13   0.574591E-10  -0.398154E-13   0.173611E-11  -0.202746E-13   0.264611E-13   0.134882E-13  -0.202746E-13   0.304316E-08   0.131517E-05   0.574591E-10   0.264611E-13   0.131517E-05   0.230484E-02
  1185   0.144632E-09   0.505790E-13   0.168521E-13   0.573755E-10   0.505790E-13   0.175336E-11  -0.216875E-13   0.261356E-13   0.168521E-13  -0.216875E-13   0.303815E-08   0.131387E-05   0.573755E-10   0.261356E-13   0.131387E-05   0.230440E-02
  1186   0.144081E-09   0.138960E-12   0.202529E-13   0.572922E-10   0.138960E-12   0.177112E-11  -0.230922E-13   0.258119E-13   0.202529E-13  -0.230922E-13   0.303316E-08   0.131258E-05   0.572922E-10   0.258119E-13   0.131258E-05   0.230397E-02
  1187   0.143523E-09   0.225293E-12   0.236901E-13   0.572090E-10   0.225293E-12   0.178935E-11  -0.244887E-13   0.254898E-13   0.236901E-13  -0.244887E-13   0.302817E-08   0.131129E-05   0.572090E-10   0.254898E-13   0.131129E-05   0.230353E-02
  1188   0.142959E-09   0.309551E-12   0.271631E-13   0.571260E-10   0.309551E-12   0.180806E-11  -0.258768E-13   0.251696E-13   0.271631E-13  -0.258768E-13   0.302320E-08   0.131000E-05   0.571260E-10   0.251696E-13   0.131000E-05   0.230309E-02
  1189   0.142389E-09   0.391706E-12   0.306714E-13   0.570432E-10   0.391706E-12   0.182724E-11  -0.272565E-13   0.248513E-13   0.306714E-13  -0.272565E-13   0.301824E-08   0.130871E-05   0.570432E-10   0.248513E-13   0.130871E-05   0.230266E-02
  1190   0.141812E-09   0.471732E-12   0.342144E-13   0.569605E-10   0.471732E-12   0.184687E-11  -0.286276E-13   0.245350E-13   0.342144E-13  -0.286276E-13   0.301330E-08   0.130743E-05   0.569605E-10   0.245350E-13   0.130743E-05   0.230222E-02
  1191   0.141231E-09   0.549604E-12   0.377915E-13   0.568781E-10   0.549604E-12   0.186693E-11  -0.299901E-13   0.242206E-13   0.377915E-13  -0.299901E-13   0.300836E-08   0.130615E-05   0.568781E-10   0.242206E-13   0.130615E-05   0.230178E-02
  1192   0.140644E-09   0.625294E-12   0.414023E-13   0.567958E-10   0.625294E-12   0.188744E-11  -0.313438E-13   0.239084E-13   0.414023E-13  -0.313438E-13   0.300344E-08   0.130487E-05   0.567958E-10   0.239084E-13   0.130487E-05   0.230135E-02
  1193   0.140051E-09   0.698778E-12   0.450461E-13   0.567136E-10   0.698778E-12   0.190837E-11  -0.326886E-13   0.235983E-13   0.450461E-13  -0.326886E-13   0.299853E-08   0.130359E-05   0.567136E-10   0.235983E-13   0.130359E-05   0.230091E-02
  1194   0.139454E-09   0.770029E-12   0.487225E-13   0.566317E-10   0.770029E-12   0.192970E-11  -0.340244E-13   0.232904E-13   0.487225E-13  -0.340244E-13   0.299363E-08   0.130231E-05   0.566317E-10   0.232904E-13   0.130231E-05   0.230048E-02
  1195   0.138852E-09   0.839026E-12   0.524308E-13   0.565499E-10   0.839026E-12   0.195143E-11  -0.353512E-13   0.229848E-13   0.524308E-13  -0.353512E-13   0.298874E-08   0.130104E-05   0.565499E-10   0.229848E-13   0.130104E-05   0.230004E-02
  1196   0.138244E-09   0.905751E-12   0.561705E-13   0.564683E-10   0.905751E-12   0.197355E-11  -0.366688E-13   0.226815E-13   0.561705E-13  -0.366688E-13   0.298386E-08   0.129976E-05   0.564683E-10   0.226815E-13   0.129976E-05   0.229960E-02
  1197   0.137633E-09   0.970183E-12   0.599411E-13   0.563869E-10   0.970183E-12   0.199605E-11  -0.379771E-13   0.223807E-13   0.599411E-13  -0.379771E-13   0.297900E-08   0.129849E-05   0.563869E-10   0.223807E-13   0.129849E-05   0.229917E-02
  1198   0.137018E-09   0.103230E-11   0.637420E-13   0.563056E-10   0.103230E-11   0.201891E-11  -0.392760E-13   0.220824E-13   0.637420E-13  -0.392760E-13   0.297414E-08   0.129723E-05   0.563056E-10   0.220824E-13   0.129723E-05   0.229873E-02
  1199   0.136398E-09   0.109209E-11   0.675726E-13   0.562245E-10   0.109209E-11   0.204213E-11  -0.405654E-13   0.217866E-13   0.675726E-13  -0.405654E-13   0.296930E-08   0.129596E-05   0.562245E-10   0.217866E-13   0.129596E-05   0.229830E-02
  1200   0.135774E-09   0.114953E-11   0.714325E-13   0.561436E-10   0.114953E-11   0.206568E-11  -0.418452E-13   0.214934E-13   0.714325E-13  -0.418452E-13   0.296447E-08   0.129470E-05   0.561436E-10   0.214934E-13   0.129470E-05   0.229786E-02
  1201   0.135147E-09   0.120459E-11   0.753210E-13   0.560629E-10   0.120459E-11   0.208958E-11  -0.431152E-13   0.212029E-13   0.753210E-13  -0.431152E-13   0.295965E-08   0.129343E-05   0.560629E-10   0.212029E-13   0.129343E-05   0.229743E-02
  1202   0.134517E-09   0.125727E-11   0.792375E-13   0.559823E-10   0.125727E-11   0.211378E-11  -0.443755E-13   0.209151E-13   0.792375E-13  -0.443755E-13   0.295485E-08   0.129217E-05   0.559823E-10   0.209151E-13   0.129217E-05   0.229699E-02
  1203   0.133883E-09   0.130755E-11   0.831813E-13   0.559019E-10   0.130755E-11   0.213829E-11  -0.456259E-13   0.206299E-13   0.831813E-13  -0.456259E-13   0.295005E-08   0.129092E-05   0.559019E-10   0.206299E-13   0.129092E-05   0.229656E-02
  1204   0.133247E-09   0.135543E-11   0.871517E-13   0.558217E-10   0.135543E-11   0.216311E-11  -0.468664E-13   0.203473E-13   0.871517E-13  -0.468664E-13   0.294527E-08   0.128966E-05   0.558217E-10   0.203473E-13   0.128966E-05   0.229612E-02
  1205   0.132607E-09   0.140086E-11   0.911481E-13   0.557416E-10   0.140086E-11   0.218819E-11  -0.480969E-13   0.200673E-13   0.911481E-13  -0.480969E-13   0.294050E-08   0.128841E-05   0.557416E-10   0.200673E-13   0.128841E-05   0.229569E-02
  1206   0.131965E-09   0.144387E-11   0.951697E-13   0.556618E-10   0.144387E-11   0.221355E-11  -0.493173E-13   0.197898E-13   0.951697E-13  -0.493173E-13   0.293574E-08   0.128716E-05   0.556618E-10   0.197898E-13   0.128716E-05   0.229525E-02
  1207   0.131320E-09   0.148442E-11   0.992160E-13   0.555820E-10   0.148442E-11   0.223916E-11  -0.505276E-13   0.195149E-13   0.992160E-13  -0.505276E-13   0.293099E-08   0.128591E-05   0.555820E-10   0.195149E-13   0.128591E-05   0.229482E-02
  1208   0.130675E-09   0.152250E-11   0.103286E-12   0.555025E-10   0.152250E-11   0.226502E-11  -0.517276E-13   0.192424E-13   0.103286E-12  -0.517276E-13   0.292625E-08   0.128466E-05   0.555025E-10   0.192424E-13   0.128466E-05   0.229439E-02
  1209   0.130027E-09   0.155812E-11   0.107380E-12   0.554231E-10   0.155812E-11   0.229111E-11  -0.529174E-13   0.189725E-13   0.107380E-12  -0.529174E-13   0.292152E-08   0.128341E-05   0.554231E-10   0.189725E-13   0.128341E-05   0.229395E-02
  1210   0.129377E-09   0.159124E-11   0.111496E-12   0.553439E-10   0.159124E-11   0.231743E-11  -0.540967E-13   0.187049E-13   0.111496E-12  -0.540967E-13   0.291680E-08   0.128217E-05   0.553439E-10   0.187049E-13   0.128217E-05   0.229352E-02
  1211   0.128726E-09   0.162190E-11   0.115634E-12   0.552648E-10   0.162190E-11   0.234394E-11  -0.552657E-13   0.184398E-13   0.115634E-12  -0.552657E-13   0.291210E-08   0.128093E-05   0.552648E-10   0.184398E-13   0.128093E-05   0.229308E-02
  1212   0.128074E-09   0.165007E-11   0.119793E-12   0.551859E-10   0.165007E-11   0.237066E-11  -0.564241E-13   0.181770E-13   0.119793E-12  -0.564241E-13   0.290741E-08   0.127969E-05   0.551859E-10   0.181770E-13   0.127969E-05   0.229265E-02
  1213   0.127421E-09   0.167574E-11   0.123972E-12   0.551072E-10   0.167574E-11   0.239755E-11  -0.575720E-13   0.179166E-13   0.123972E-12  -0.575720E-13   0.290272E-08   0.127845E-05   0.551072E-10   0.179166E-13   0.127845E-05   0.229222E-02
  1214   0.126767E-09   0.169890E-11   0.128172E-12   0.550286E-10   0.169890E-11   0.242463E-11  -0.587092E-13   0.176585E-13   0.128172E-12  -0.587092E-13   0.289805E-08   0.127722E-05   0.550286E-10   0.176585E-13   0.127722E-05   0.229178E-02
  1215   0.126114E-09   0.171958E-11   0.132391E-12   0.549501E-10   0.171958E-11   0.245185E-11  -0.598356E-13   0.174027E-13   0.132391E-12  -0.598356E-13   0.289339E-08   0.127598E-05   0.549501E-10   0.174027E-13   0.127598E-05   0.229135E-02
  1216   0.125459E-09   0.173774E-11   0.136628E-12   0.548719E-10   0.173774E-11   0.247922E-11  -0.609513E-13   0.171492E-13   0.136628E-12  -0.609513E-13   0.288874E-08   0.127475E-05   0.548719E-10   0.171492E-13   0.127475E-05   0.229092E-02
  1217   0.124805E-09   0.175340E-11   0.140883E-12   0.547937E-10   0.175340E-11   0.250672E-11  -0.620561E-13   0.168980E-13   0.140883E-12  -0.620561E-13   0.288410E-08   0.127352E-05   0.547937E-10   0.168980E-13   0.127352E-05   0.229048E-02
  1218   0.124151E-09   0.176656E-11   0.145155E-12   0.547157E-10   0.176656E-11   0.253434E-11  -0.631499E-13   0.166489E-13   0.145155E-12  -0.631499E-13   0.287948E-08   0.127229E-05   0.547157E-10   0.166489E-13   0.127229E-05   0.229005E-02
  1219   0.123498E-09   0.177720E-11   0.149444E-12   0.546379E-10   0.177720E-11   0.256206E-11  -0.642327E-13   0.164020E-13   0.149444E-12  -0.642327E-13   0.287486E-08   0.127107E-05   0.546379E-10   0.164020E-13   0.127107E-05   0.228962E-02
  1220   0.122844E-09   0.178534E-11   0.153748E-12   0.545602E-10   0.178534E-11   0.258987E-11  -0.653045E-13   0.161573E-13   0.153748E-12  -0.653045E-13   0.287025E-08   0.126985E-05   0.545602E-10   0.161573E-13   0.126985E-05   0.228919E-02
  1221   0.122192E-09   0.179097E-11   0.158068E-12   0.544827E-10   0.179097E-11   0.261776E-11  -0.663651E-13   0.159147E-13   0.158068E-12  -0.663651E-13   0.286566E-08   0.126862E-05   0.544827E-10   0.159147E-13   0.126862E-05   0.228875E-02
  1222   0.121540E-09   0.179409E-11   0.162402E-12   0.544053E-10   0.179409E-11   0.264571E-11  -0.674144E-13   0.156742E-13   0.162402E-12  -0.674144E-13   0.286108E-08   0.126740E-05   0.544053E-10   0.156742E-13   0.126740E-05   0.228832E-02
  1223   0.120890E-09   0.179472E-11   0.166750E-12   0.543281E-10   0.179472E-11   0.267372E-11  -0.684524E-13   0.154358E-13   0.166750E-12  -0.684524E-13   0.285650E-08   0.126619E-05   0.543281E-10   0.154358E-13   0.126619E-05   0.228789E-02
  1224   0.120241E-09   0.179286E-11   0.171111E-12   0.542510E-10   0.179286E-11   0.270176E-11  -0.694791E-13   0.151994E-13   0.171111E-12  -0.694791E-13   0.285194E-08   0.126497E-05   0.542510E-10   0.151994E-13   0.126497E-05   0.228745E-02
  1225   0.119594E-09   0.178854E-11   0.175484E-12   0.541740E-10   0.178854E-11   0.272984E-11  -0.704943E-13   0.149651E-13   0.175484E-12  -0.704943E-13   0.284739E-08   0.126376E-05   0.541740E-10   0.149651E-13   0.126376E-05   0.228702E-02
  1226   0.118949E-09   0.178176E-11   0.179870E-12   0.540972E-10   0.178176E-11   0.275792E-11  -0.714980E-13   0.147327E-13   0.179870E-12  -0.714980E-13   0.284285E-08   0.126254E-05   0.540972E-10   0.147327E-13   0.126254E-05   0.228659E-02
  1227   0.118306E-09   0.177252E-11   0.184266E-12   0.540206E-10   0.177252E-11   0.278601E-11  -0.724901E-13   0.145023E-13   0.184266E-12  -0.724901E-13   0.283832E-08   0.126133E-05   0.540206E-10   0.145023E-13   0.126133E-05   0.228616E-02
  1228   0.117665E-09   0.176086E-11   0.188672E-12   0.539440E-10   0.176086E-11   0.281410E-11  -0.734705E-13   0.142739E-13   0.188672E-12  -0.734705E-13   0.283380E-08   0.126013E-05   0.539440E-10   0.142739E-13   0.126013E-05   0.228572E-02
  1229   0.117027E-09   0.174679E-11   0.193089E-12   0.538676E-10   0.174679E-11   0.284216E-11  -0.744392E-13   0.140473E-13   0.193089E-12  -0.744392E-13   0.282929E-08   0.125892E-05   0.538676E-10   0.140473E-13   0.125892E-05   0.228529E-02
  1230   0.116392E-09   0.173031E-11   0.197514E-12   0.537914E-10   0.173031E-11   0.287019E-11  -0.753960E-13   0.138226E-13   0.197514E-12  -0.753960E-13   0.282479E-08   0.125772E-05   0.537914E-10   0.138226E-13   0.125772E-05   0.228486E-02
  1231   0.115760E-09   0.171143E-11   0.201948E-12   0.537152E-10   0.171143E-11   0.289818E-11  -0.763410E-13   0.135998E-13   0.201948E-12  -0.763410E-13   0.282030E-08   0.125651E-05   0.537152E-10   0.135998E-13   0.125651E-05   0.228443E-02
  1232   0.115130E-09   0.169019E-11   0.206389E-12   0.536392E-10   0.169019E-11   0.292611E-11  -0.772740E-13   0.133788E-13   0.206389E-12  -0.772740E-13   0.281582E-08   0.125531E-05   0.536392E-10   0.133788E-13   0.125531E-05   0.228400E-02
  1233   0.114505E-09   0.166658E-11   0.210838E-12   0.535634E-10   0.166658E-11   0.295396E-11  -0.781950E-13   0.131595E-13   0.210838E-12  -0.781950E-13   0.281136E-08   0.125411E-05   0.535634E-10   0.131595E-13   0.125411E-05   0.228356E-02
  1234   0.113882E-09   0.164063E-11   0.215293E-12   0.534876E-10   0.164063E-11   0.298173E-11  -0.791039E-13   0.129421E-13   0.215293E-12  -0.791039E-13   0.280690E-08   0.125292E-05   0.534876E-10   0.129421E-13   0.125292E-05   0.228313E-02
