#    L    TxT            TxE            TxP            TxW1           ExT            ExE            ExP            ExW1           PxT            PxE            PxP            PxW1           W1xT           W1xE           W1xP           W1xW1       
   943   0.192020E-09   0.728869E-11   0.176159E-11   0.225779E-09   0.728869E-11   0.495500E-11   0.232633E-12   0.293445E-13   0.176159E-11   0.232633E-12   0.674775E-08   0.188348E-05   0.225779E-09   0.293445E-13   0.188348E-05   0.341008E-02
   944   0.190574E-09   0.717183E-11   0.174301E-11   0.225286E-09   0.717183E-11   0.499193E-11   0.234081E-12   0.292773E-13   0.174301E-11   0.234081E-12   0.673490E-08   0.188136E-05   0.225286E-09   0.292773E-13   0.188136E-05   0.340984E-02
   945   0.189143E-09   0.705142E-11   0.172448E-11   0.224795E-09   0.705142E-11   0.502835E-11   0.235498E-12   0.292104E-13   0.172448E-11   0.235498E-12   0.672209E-08   0.187924E-05   0.224795E-09   0.292104E-13   0.187924E-05   0.340960E-02
   946   0.187727E-09   0.692753E-11   0.170598E-11   0.224306E-09   0.692753E-11   0.506427E-11   0.236884E-12   0.291437E-13   0.170598E-11   0.236884E-12   0.670931E-08   0.187713E-05   0.224306E-09   0.291437E-13   0.187713E-05   0.340936E-02
   947   0.186328E-09   0.680023E-11   0.168753E-11   0.223818E-09   0.680023E-11   0.509965E-11   0.238238E-12   0.290774E-13   0.168753E-11   0.238238E-12   0.669656E-08   0.187502E-05   0.223818E-09   0.290774E-13   0.187502E-05   0.340912E-02
   948   0.184943E-09   0.666958E-11   0.166912E-11   0.223331E-09   0.666958E-11   0.513451E-11   0.239561E-12   0.290113E-13   0.166912E-11   0.239561E-12   0.668385E-08   0.187291E-05   0.223331E-09   0.290113E-13   0.187291E-05   0.340887E-02
   949   0.183575E-09   0.653562E-11   0.165075E-11   0.222846E-09   0.653562E-11   0.516882E-11   0.240853E-12   0.289454E-13   0.165075E-11   0.240853E-12   0.667117E-08   0.187081E-05   0.222846E-09   0.289454E-13   0.187081E-05   0.340863E-02
   950   0.182223E-09   0.639844E-11   0.163242E-11   0.222362E-09   0.639844E-11   0.520257E-11   0.242113E-12   0.288798E-13   0.163242E-11   0.242113E-12   0.665852E-08   0.186871E-05   0.222362E-09   0.288798E-13   0.186871E-05   0.340838E-02
   951   0.180888E-09   0.625808E-11   0.161413E-11   0.221880E-09   0.625808E-11   0.523572E-11   0.243341E-12   0.288143E-13   0.161413E-11   0.243341E-12   0.664590E-08   0.186662E-05   0.221880E-09   0.288143E-13   0.186662E-05   0.340813E-02
   952   0.179570E-09   0.611462E-11   0.159589E-11   0.221399E-09   0.611462E-11   0.526830E-11   0.244537E-12   0.287491E-13   0.159589E-11   0.244537E-12   0.663332E-08   0.186453E-05   0.221399E-09   0.287491E-13   0.186453E-05   0.340788E-02
   953   0.178269E-09   0.596810E-11   0.157770E-11   0.220919E-09   0.596810E-11   0.530027E-11   0.245702E-12   0.286840E-13   0.157770E-11   0.245702E-12   0.662077E-08   0.186244E-05   0.220919E-09   0.286840E-13   0.186244E-05   0.340763E-02
   954   0.176984E-09   0.581860E-11   0.155955E-11   0.220441E-09   0.581860E-11   0.533161E-11   0.246834E-12   0.286192E-13   0.155955E-11   0.246834E-12   0.660826E-08   0.186036E-05   0.220441E-09   0.286192E-13   0.186036E-05   0.340738E-02
   955   0.175718E-09   0.566618E-11   0.154146E-11   0.219964E-09   0.566618E-11   0.536232E-11   0.247935E-12   0.285545E-13   0.154146E-11   0.247935E-12   0.659577E-08   0.185828E-05   0.219964E-09   0.285545E-13   0.185828E-05   0.340712E-02
   956   0.174470E-09   0.551091E-11   0.152342E-11   0.219489E-09   0.551091E-11   0.539238E-11   0.249004E-12   0.284901E-13   0.152342E-11   0.249004E-12   0.658332E-08   0.185620E-05   0.219489E-09   0.284901E-13   0.185620E-05   0.340687E-02
   957   0.173240E-09   0.535286E-11   0.150543E-11   0.219015E-09   0.535286E-11   0.542178E-11   0.250042E-12   0.284259E-13   0.150543E-11   0.250042E-12   0.657090E-08   0.185413E-05   0.219015E-09   0.284259E-13   0.185413E-05   0.340661E-02
   958   0.172028E-09   0.519212E-11   0.148751E-11   0.218542E-09   0.519212E-11   0.545052E-11   0.251047E-12   0.283619E-13   0.148751E-11   0.251047E-12   0.655851E-08   0.185206E-05   0.218542E-09   0.283619E-13   0.185206E-05   0.340635E-02
   959   0.170834E-09   0.502878E-11   0.146965E-11   0.218071E-09   0.502878E-11   0.547857E-11   0.252021E-12   0.282982E-13   0.146965E-11   0.252021E-12   0.654615E-08   0.185000E-05   0.218071E-09   0.282982E-13   0.185000E-05   0.340609E-02
   960   0.169660E-09   0.486293E-11   0.145185E-11   0.217601E-09   0.486293E-11   0.550595E-11   0.252964E-12   0.282347E-13   0.145185E-11   0.252964E-12   0.653383E-08   0.184793E-05   0.217601E-09   0.282347E-13   0.184793E-05   0.340583E-02
   961   0.168504E-09   0.469463E-11   0.143413E-11   0.217133E-09   0.469463E-11   0.553262E-11   0.253875E-12   0.281715E-13   0.143413E-11   0.253875E-12   0.652153E-08   0.184588E-05   0.217133E-09   0.281715E-13   0.184588E-05   0.340557E-02
   962   0.167368E-09   0.452398E-11   0.141647E-11   0.216666E-09   0.452398E-11   0.555860E-11   0.254754E-12   0.281085E-13   0.141647E-11   0.254754E-12   0.650927E-08   0.184382E-05   0.216666E-09   0.281085E-13   0.184382E-05   0.340531E-02
   963   0.166252E-09   0.435109E-11   0.139889E-11   0.216201E-09   0.435109E-11   0.558386E-11   0.255602E-12   0.280458E-13   0.139889E-11   0.255602E-12   0.649704E-08   0.184177E-05   0.216201E-09   0.280458E-13   0.184177E-05   0.340505E-02
   964   0.165155E-09   0.417599E-11   0.138138E-11   0.215736E-09   0.417599E-11   0.560840E-11   0.256418E-12   0.279834E-13   0.138138E-11   0.256418E-12   0.648484E-08   0.183973E-05   0.215736E-09   0.279834E-13   0.183973E-05   0.340478E-02
   965   0.164078E-09   0.399877E-11   0.136396E-11   0.215274E-09   0.399877E-11   0.563221E-11   0.257203E-12   0.279213E-13   0.136396E-11   0.257203E-12   0.647268E-08   0.183768E-05   0.215274E-09   0.279213E-13   0.183768E-05   0.340452E-02
   966   0.163020E-09   0.381951E-11   0.134661E-11   0.214812E-09   0.381951E-11   0.565528E-11   0.257956E-12   0.278594E-13   0.134661E-11   0.257956E-12   0.646054E-08   0.183564E-05   0.214812E-09   0.278594E-13   0.183564E-05   0.340425E-02
   967   0.161984E-09   0.363828E-11   0.132935E-11   0.214352E-09   0.363828E-11   0.567759E-11   0.258678E-12   0.277979E-13   0.132935E-11   0.258678E-12   0.644844E-08   0.183361E-05   0.214352E-09   0.277979E-13   0.183361E-05   0.340399E-02
   968   0.160967E-09   0.345516E-11   0.131218E-11   0.213894E-09   0.345516E-11   0.569913E-11   0.259368E-12   0.277367E-13   0.131218E-11   0.259368E-12   0.643636E-08   0.183158E-05   0.213894E-09   0.277367E-13   0.183158E-05   0.340372E-02
   969   0.159970E-09   0.327023E-11   0.129510E-11   0.213437E-09   0.327023E-11   0.571990E-11   0.260028E-12   0.276758E-13   0.129510E-11   0.260028E-12   0.642432E-08   0.182955E-05   0.213437E-09   0.276758E-13   0.182955E-05   0.340346E-02
   970   0.158995E-09   0.308354E-11   0.127811E-11   0.212981E-09   0.308354E-11   0.573988E-11   0.260655E-12   0.276152E-13   0.127811E-11   0.260655E-12   0.641231E-08   0.182752E-05   0.212981E-09   0.276152E-13   0.182752E-05   0.340319E-02
   971   0.158039E-09   0.289518E-11   0.126121E-11   0.212527E-09   0.289518E-11   0.575907E-11   0.261252E-12   0.275550E-13   0.126121E-11   0.261252E-12   0.640033E-08   0.182550E-05   0.212527E-09   0.275550E-13   0.182550E-05   0.340292E-02
   972   0.157103E-09   0.270526E-11   0.124442E-11   0.212074E-09   0.270526E-11   0.577746E-11   0.261817E-12   0.274951E-13   0.124442E-11   0.261817E-12   0.638838E-08   0.182349E-05   0.212074E-09   0.274951E-13   0.182349E-05   0.340265E-02
   973   0.156189E-09   0.251382E-11   0.122773E-11   0.211622E-09   0.251382E-11   0.579503E-11   0.262351E-12   0.274355E-13   0.122773E-11   0.262351E-12   0.637646E-08   0.182147E-05   0.211622E-09   0.274355E-13   0.182147E-05   0.340238E-02
   974   0.155296E-09   0.232097E-11   0.121114E-11   0.211172E-09   0.232097E-11   0.581181E-11   0.262854E-12   0.273764E-13   0.121114E-11   0.262854E-12   0.636457E-08   0.181947E-05   0.211172E-09   0.273764E-13   0.181947E-05   0.340211E-02
   975   0.154423E-09   0.212680E-11   0.119465E-11   0.210723E-09   0.212680E-11   0.582775E-11   0.263325E-12   0.273175E-13   0.119465E-11   0.263325E-12   0.635271E-08   0.181746E-05   0.210723E-09   0.273175E-13   0.181746E-05   0.340184E-02
   976   0.153571E-09   0.193136E-11   0.117828E-11   0.210276E-09   0.193136E-11   0.584288E-11   0.263765E-12   0.272591E-13   0.117828E-11   0.263765E-12   0.634088E-08   0.181546E-05   0.210276E-09   0.272591E-13   0.181546E-05   0.340158E-02
   977   0.152741E-09   0.173477E-11   0.116202E-11   0.209830E-09   0.173477E-11   0.585716E-11   0.264175E-12   0.272010E-13   0.116202E-11   0.264175E-12   0.632908E-08   0.181346E-05   0.209830E-09   0.272010E-13   0.181346E-05   0.340131E-02
   978   0.151932E-09   0.153709E-11   0.114587E-11   0.209385E-09   0.153709E-11   0.587062E-11   0.264553E-12   0.271434E-13   0.114587E-11   0.264553E-12   0.631731E-08   0.181147E-05   0.209385E-09   0.271434E-13   0.181147E-05   0.340104E-02
   979   0.151143E-09   0.133841E-11   0.112983E-11   0.208942E-09   0.133841E-11   0.588324E-11   0.264901E-12   0.270860E-13   0.112983E-11   0.264901E-12   0.630558E-08   0.180948E-05   0.208942E-09   0.270860E-13   0.180948E-05   0.340077E-02
   980   0.150376E-09   0.113880E-11   0.111391E-11   0.208500E-09   0.113880E-11   0.589501E-11   0.265218E-12   0.270291E-13   0.111391E-11   0.265218E-12   0.629387E-08   0.180749E-05   0.208500E-09   0.270291E-13   0.180749E-05   0.340050E-02
   981   0.149630E-09   0.938351E-12   0.109809E-11   0.208060E-09   0.938351E-12   0.590595E-11   0.265505E-12   0.269724E-13   0.109809E-11   0.265505E-12   0.628219E-08   0.180551E-05   0.208060E-09   0.269724E-13   0.180551E-05   0.340022E-02
   982   0.148905E-09   0.737139E-12   0.108238E-11   0.207621E-09   0.737139E-12   0.591604E-11   0.265763E-12   0.269162E-13   0.108238E-11   0.265763E-12   0.627054E-08   0.180353E-05   0.207621E-09   0.269162E-13   0.180353E-05   0.339995E-02
   983   0.148201E-09   0.535247E-12   0.106677E-11   0.207183E-09   0.535247E-12   0.592529E-11   0.265991E-12   0.268602E-13   0.106677E-11   0.265991E-12   0.625892E-08   0.180155E-05   0.207183E-09   0.268602E-13   0.180155E-05   0.339968E-02
   984   0.147519E-09   0.332754E-12   0.105127E-11   0.206746E-09   0.332754E-12   0.593369E-11   0.266189E-12   0.268046E-13   0.105127E-11   0.266189E-12   0.624733E-08   0.179958E-05   0.206746E-09   0.268046E-13   0.179958E-05   0.339941E-02
   985   0.146858E-09   0.129732E-12   0.103588E-11   0.206311E-09   0.129732E-12   0.594123E-11   0.266359E-12   0.267493E-13   0.103588E-11   0.266359E-12   0.623577E-08   0.179761E-05   0.206311E-09   0.267493E-13   0.179761E-05   0.339914E-02
   986   0.146217E-09  -0.737429E-13   0.102059E-11   0.205878E-09  -0.737429E-13   0.594791E-11   0.266500E-12   0.266943E-13   0.102059E-11   0.266500E-12   0.622424E-08   0.179565E-05   0.205878E-09   0.266943E-13   0.179565E-05   0.339887E-02
   987   0.145599E-09  -0.277601E-12   0.100541E-11   0.205445E-09  -0.277601E-12   0.595374E-11   0.266612E-12   0.266396E-13   0.100541E-11   0.266612E-12   0.621274E-08   0.179369E-05   0.205445E-09   0.266396E-13   0.179369E-05   0.339859E-02
   988   0.145001E-09  -0.481769E-12   0.990330E-12   0.205014E-09  -0.481769E-12   0.595870E-11   0.266696E-12   0.265851E-13   0.990330E-12   0.266696E-12   0.620126E-08   0.179173E-05   0.205014E-09   0.265851E-13   0.179173E-05   0.339832E-02
   989   0.144425E-09  -0.686175E-12   0.975351E-12   0.204584E-09  -0.686175E-12   0.596279E-11   0.266752E-12   0.265310E-13   0.975351E-12   0.266752E-12   0.618982E-08   0.178978E-05   0.204584E-09   0.265310E-13   0.178978E-05   0.339805E-02
   990   0.143870E-09  -0.890738E-12   0.960473E-12   0.204156E-09  -0.890738E-12   0.596600E-11   0.266780E-12   0.264771E-13   0.960473E-12   0.266780E-12   0.617841E-08   0.178783E-05   0.204156E-09   0.264771E-13   0.178783E-05   0.339778E-02
   991   0.143335E-09  -0.109540E-11   0.945696E-12   0.203728E-09  -0.109540E-11   0.596834E-11   0.266781E-12   0.264235E-13   0.945696E-12   0.266781E-12   0.616702E-08   0.178588E-05   0.203728E-09   0.264235E-13   0.178588E-05   0.339750E-02
   992   0.142823E-09  -0.130006E-11   0.931018E-12   0.203302E-09  -0.130006E-11   0.596980E-11   0.266755E-12   0.263702E-13   0.931018E-12   0.266755E-12   0.615567E-08   0.178394E-05   0.203302E-09   0.263702E-13   0.178394E-05   0.339723E-02
   993   0.142331E-09  -0.150464E-11   0.916439E-12   0.202878E-09  -0.150464E-11   0.597039E-11   0.266702E-12   0.263171E-13   0.916439E-12   0.266702E-12   0.614434E-08   0.178200E-05   0.202878E-09   0.263171E-13   0.178200E-05   0.339695E-02
   994   0.141861E-09  -0.170904E-11   0.901957E-12   0.202454E-09  -0.170904E-11   0.597010E-11   0.266622E-12   0.262642E-13   0.901957E-12   0.266622E-12   0.613304E-08   0.178006E-05   0.202454E-09   0.262642E-13   0.178006E-05   0.339668E-02
   995   0.141411E-09  -0.191318E-11   0.887572E-12   0.202032E-09  -0.191318E-11   0.596895E-11   0.266516E-12   0.262116E-13   0.887572E-12   0.266516E-12   0.612177E-08   0.177813E-05   0.202032E-09   0.262116E-13   0.177813E-05   0.339640E-02
   996   0.140982E-09  -0.211697E-11   0.873283E-12   0.201611E-09  -0.211697E-11   0.596693E-11   0.266383E-12   0.261592E-13   0.873283E-12   0.266383E-12   0.611053E-08   0.177620E-05   0.201611E-09   0.261592E-13   0.177620E-05   0.339613E-02
   997   0.140574E-09  -0.232033E-11   0.859089E-12   0.201191E-09  -0.232033E-11   0.596404E-11   0.266225E-12   0.261070E-13   0.859089E-12   0.266225E-12   0.609931E-08   0.177428E-05   0.201191E-09   0.261070E-13   0.177428E-05   0.339585E-02
   998   0.140187E-09  -0.252317E-11   0.844989E-12   0.200773E-09  -0.252317E-11   0.596028E-11   0.266041E-12   0.260550E-13   0.844989E-12   0.266041E-12   0.608813E-08   0.177236E-05   0.200773E-09   0.260550E-13   0.177236E-05   0.339557E-02
   999   0.139821E-09  -0.272537E-11   0.830983E-12   0.200355E-09  -0.272537E-11   0.595566E-11   0.265832E-12   0.260032E-13   0.830983E-12   0.265832E-12   0.607697E-08   0.177044E-05   0.200355E-09   0.260032E-13   0.177044E-05   0.339529E-02
  1000   0.139476E-09  -0.292685E-11   0.817069E-12   0.199939E-09  -0.292685E-11   0.595017E-11   0.265597E-12   0.259516E-13   0.817069E-12   0.265597E-12   0.606584E-08   0.176852E-05   0.199939E-09   0.259516E-13   0.176852E-05   0.339502E-02
  1001   0.139150E-09  -0.312752E-11   0.803246E-12   0.199524E-09  -0.312752E-11   0.594382E-11   0.265338E-12   0.259001E-13   0.803246E-12   0.265338E-12   0.605474E-08   0.176661E-05   0.199524E-09   0.259001E-13   0.176661E-05   0.339474E-02
  1002   0.138845E-09  -0.332728E-11   0.789515E-12   0.199111E-09  -0.332728E-11   0.593660E-11   0.265054E-12   0.258489E-13   0.789515E-12   0.265054E-12   0.604367E-08   0.176471E-05   0.199111E-09   0.258489E-13   0.176471E-05   0.339446E-02
  1003   0.138559E-09  -0.352602E-11   0.775875E-12   0.198698E-09  -0.352602E-11   0.592851E-11   0.264746E-12   0.257978E-13   0.775875E-12   0.264746E-12   0.603263E-08   0.176280E-05   0.198698E-09   0.257978E-13   0.176280E-05   0.339418E-02
  1004   0.138294E-09  -0.372365E-11   0.762329E-12   0.198287E-09  -0.372365E-11   0.591955E-11   0.264413E-12   0.257468E-13   0.762329E-12   0.264413E-12   0.602161E-08   0.176090E-05   0.198287E-09   0.257468E-13   0.176090E-05   0.339390E-02
  1005   0.138046E-09  -0.392007E-11   0.748877E-12   0.197877E-09  -0.392007E-11   0.590972E-11   0.264056E-12   0.256961E-13   0.748877E-12   0.264056E-12   0.601062E-08   0.175901E-05   0.197877E-09   0.256961E-13   0.175901E-05   0.339362E-02
  1006   0.137820E-09  -0.411524E-11   0.735520E-12   0.197468E-09  -0.411524E-11   0.589904E-11   0.263674E-12   0.256455E-13   0.735520E-12   0.263674E-12   0.599966E-08   0.175711E-05   0.197468E-09   0.256455E-13   0.175711E-05   0.339334E-02
  1007   0.137611E-09  -0.430910E-11   0.722260E-12   0.197060E-09  -0.430910E-11   0.588753E-11   0.263267E-12   0.255950E-13   0.722260E-12   0.263267E-12   0.598873E-08   0.175522E-05   0.197060E-09   0.255950E-13   0.175522E-05   0.339305E-02
  1008   0.137422E-09  -0.450163E-11   0.709097E-12   0.196653E-09  -0.450163E-11   0.587520E-11   0.262836E-12   0.255447E-13   0.709097E-12   0.262836E-12   0.597782E-08   0.175334E-05   0.196653E-09   0.255447E-13   0.175334E-05   0.339277E-02
  1009   0.137252E-09  -0.469276E-11   0.696034E-12   0.196248E-09  -0.469276E-11   0.586207E-11   0.262381E-12   0.254945E-13   0.696034E-12   0.262381E-12   0.596694E-08   0.175145E-05   0.196248E-09   0.254945E-13   0.175145E-05   0.339249E-02
  1010   0.137099E-09  -0.488246E-11   0.683071E-12   0.195844E-09  -0.488246E-11   0.584817E-11   0.261900E-12   0.254445E-13   0.683071E-12   0.261900E-12   0.595609E-08   0.174957E-05   0.195844E-09   0.254445E-13   0.174957E-05   0.339220E-02
  1011   0.136966E-09  -0.507066E-11   0.670209E-12   0.195441E-09  -0.507066E-11   0.583351E-11   0.261396E-12   0.253947E-13   0.670209E-12   0.261396E-12   0.594527E-08   0.174770E-05   0.195441E-09   0.253947E-13   0.174770E-05   0.339192E-02
  1012   0.136850E-09  -0.525734E-11   0.657450E-12   0.195039E-09  -0.525734E-11   0.581810E-11   0.260867E-12   0.253450E-13   0.657450E-12   0.260867E-12   0.593447E-08   0.174582E-05   0.195039E-09   0.253450E-13   0.174582E-05   0.339163E-02
  1013   0.136752E-09  -0.544244E-11   0.644795E-12   0.194638E-09  -0.544244E-11   0.580194E-11   0.260313E-12   0.252954E-13   0.644795E-12   0.260313E-12   0.592370E-08   0.174395E-05   0.194638E-09   0.252954E-13   0.174395E-05   0.339134E-02
  1014   0.136672E-09  -0.562587E-11   0.632245E-12   0.194239E-09  -0.562587E-11   0.578503E-11   0.259735E-12   0.252459E-13   0.632245E-12   0.259735E-12   0.591296E-08   0.174209E-05   0.194239E-09   0.252459E-13   0.174209E-05   0.339105E-02
  1015   0.136610E-09  -0.580759E-11   0.619801E-12   0.193840E-09  -0.580759E-11   0.576735E-11   0.259132E-12   0.251966E-13   0.619801E-12   0.259132E-12   0.590224E-08   0.174022E-05   0.193840E-09   0.251966E-13   0.174022E-05   0.339077E-02
  1016   0.136566E-09  -0.598753E-11   0.607464E-12   0.193443E-09  -0.598753E-11   0.574889E-11   0.258505E-12   0.251474E-13   0.607464E-12   0.258505E-12   0.589156E-08   0.173836E-05   0.193443E-09   0.251474E-13   0.173836E-05   0.339048E-02
  1017   0.136540E-09  -0.616562E-11   0.595235E-12   0.193047E-09  -0.616562E-11   0.572964E-11   0.257853E-12   0.250984E-13   0.595235E-12   0.257853E-12   0.588089E-08   0.173650E-05   0.193047E-09   0.250984E-13   0.173650E-05   0.339019E-02
  1018   0.136530E-09  -0.634181E-11   0.583117E-12   0.192652E-09  -0.634181E-11   0.570960E-11   0.257177E-12   0.250494E-13   0.583117E-12   0.257177E-12   0.587026E-08   0.173465E-05   0.192652E-09   0.250494E-13   0.173465E-05   0.338989E-02
  1019   0.136539E-09  -0.651602E-11   0.571109E-12   0.192258E-09  -0.651602E-11   0.568876E-11   0.256477E-12   0.250006E-13   0.571109E-12   0.256477E-12   0.585965E-08   0.173280E-05   0.192258E-09   0.250006E-13   0.173280E-05   0.338960E-02
  1020   0.136564E-09  -0.668816E-11   0.559214E-12   0.191865E-09  -0.668816E-11   0.566712E-11   0.255752E-12   0.249519E-13   0.559214E-12   0.255752E-12   0.584907E-08   0.173095E-05   0.191865E-09   0.249519E-13   0.173095E-05   0.338931E-02
