#    L    TxT            TxE            TxP            TxW1           ExT            ExE            ExP            ExW1           PxT            PxE            PxP            PxW1           W1xT           W1xE           W1xP           W1xW1       
  1686   0.516593E-10  -0.474682E-11   0.734149E-13   0.117875E-10  -0.474682E-11   0.214187E-11   0.502227E-13   0.112465E-14   0.734149E-13   0.502227E-13   0.206819E-08   0.899942E-06   0.117875E-10   0.112465E-14   0.899942E-06   0.292417E-02
  1687   0.517447E-10  -0.475294E-11   0.724792E-13   0.118045E-10  -0.475294E-11   0.212245E-11   0.497942E-13   0.758874E-15   0.724792E-13   0.497942E-13   0.206571E-08   0.899285E-06   0.118045E-10   0.758874E-15   0.899285E-06   0.292376E-02
  1688   0.518303E-10  -0.475790E-11   0.715698E-13   0.118218E-10  -0.475790E-11   0.210301E-11   0.493616E-13   0.380540E-15   0.715698E-13   0.493616E-13   0.206323E-08   0.898629E-06   0.118218E-10   0.380540E-15   0.898629E-06   0.292335E-02
  1689   0.519160E-10  -0.476173E-11   0.706870E-13   0.118389E-10  -0.476173E-11   0.208352E-11   0.489249E-13  -0.614154E-17   0.706870E-13   0.489249E-13   0.206076E-08   0.897974E-06   0.118389E-10  -0.614154E-17   0.897974E-06   0.292294E-02
  1690   0.520015E-10  -0.476442E-11   0.698308E-13   0.118554E-10  -0.476442E-11   0.206403E-11   0.484842E-13  -0.396961E-15   0.698308E-13   0.484842E-13   0.205830E-08   0.897319E-06   0.118554E-10  -0.396961E-15   0.897319E-06   0.292253E-02
  1691   0.520869E-10  -0.476598E-11   0.690012E-13   0.118710E-10  -0.476598E-11   0.204452E-11   0.480396E-13  -0.787708E-15   0.690012E-13   0.480396E-13   0.205583E-08   0.896666E-06   0.118710E-10  -0.787708E-15   0.896666E-06   0.292212E-02
  1692   0.521722E-10  -0.476641E-11   0.681983E-13   0.118853E-10  -0.476641E-11   0.202501E-11   0.475910E-13  -0.117417E-14   0.681983E-13   0.475910E-13   0.205338E-08   0.896013E-06   0.118853E-10  -0.117417E-14   0.896013E-06   0.292171E-02
  1693   0.522571E-10  -0.476572E-11   0.674221E-13   0.118979E-10  -0.476572E-11   0.200548E-11   0.471386E-13  -0.155214E-14   0.674221E-13   0.471386E-13   0.205092E-08   0.895361E-06   0.118979E-10  -0.155214E-14   0.895361E-06   0.292130E-02
  1694   0.523417E-10  -0.476390E-11   0.666727E-13   0.119084E-10  -0.476390E-11   0.198597E-11   0.466823E-13  -0.191741E-14   0.666727E-13   0.466823E-13   0.204847E-08   0.894709E-06   0.119084E-10  -0.191741E-14   0.894709E-06   0.292089E-02
  1695   0.524257E-10  -0.476097E-11   0.659502E-13   0.119163E-10  -0.476097E-11   0.196647E-11   0.462223E-13  -0.226577E-14   0.659502E-13   0.462223E-13   0.204603E-08   0.894059E-06   0.119163E-10  -0.226577E-14   0.894059E-06   0.292048E-02
  1696   0.525093E-10  -0.475693E-11   0.652545E-13   0.119215E-10  -0.475693E-11   0.194698E-11   0.457586E-13  -0.259358E-14   0.652545E-13   0.457586E-13   0.204358E-08   0.893409E-06   0.119215E-10  -0.259358E-14   0.893409E-06   0.292007E-02
  1697   0.525923E-10  -0.475179E-11   0.645852E-13   0.119239E-10  -0.475179E-11   0.192751E-11   0.452913E-13  -0.289954E-14   0.645852E-13   0.452913E-13   0.204115E-08   0.892760E-06   0.119239E-10  -0.289954E-14   0.892760E-06   0.291966E-02
  1698   0.526744E-10  -0.474554E-11   0.639418E-13   0.119235E-10  -0.474554E-11   0.190807E-11   0.448208E-13  -0.318293E-14   0.639418E-13   0.448208E-13   0.203871E-08   0.892112E-06   0.119235E-10  -0.318293E-14   0.892112E-06   0.291925E-02
  1699   0.527558E-10  -0.473821E-11   0.633239E-13   0.119204E-10  -0.473821E-11   0.188867E-11   0.443472E-13  -0.344302E-14   0.633239E-13   0.443472E-13   0.203628E-08   0.891465E-06   0.119204E-10  -0.344302E-14   0.891465E-06   0.291884E-02
  1700   0.528364E-10  -0.472979E-11   0.627309E-13   0.119147E-10  -0.472979E-11   0.186931E-11   0.438709E-13  -0.367908E-14   0.627309E-13   0.438709E-13   0.203386E-08   0.890819E-06   0.119147E-10  -0.367908E-14   0.890819E-06   0.291844E-02
  1701   0.529161E-10  -0.472030E-11   0.621624E-13   0.119064E-10  -0.472030E-11   0.184999E-11   0.433919E-13  -0.389040E-14   0.621624E-13   0.433919E-13   0.203144E-08   0.890174E-06   0.119064E-10  -0.389040E-14   0.890174E-06   0.291803E-02
  1702   0.529947E-10  -0.470973E-11   0.616177E-13   0.118956E-10  -0.470973E-11   0.183073E-11   0.429106E-13  -0.407624E-14   0.616177E-13   0.429106E-13   0.202902E-08   0.889529E-06   0.118956E-10  -0.407624E-14   0.889529E-06   0.291762E-02
  1703   0.530724E-10  -0.469813E-11   0.610966E-13   0.118823E-10  -0.469813E-11   0.181155E-11   0.424272E-13  -0.423589E-14   0.610966E-13   0.424272E-13   0.202661E-08   0.888886E-06   0.118823E-10  -0.423589E-14   0.888886E-06   0.291722E-02
  1704   0.531489E-10  -0.468549E-11   0.605983E-13   0.118667E-10  -0.468549E-11   0.179242E-11   0.419418E-13  -0.436861E-14   0.605983E-13   0.419418E-13   0.202420E-08   0.888243E-06   0.118667E-10  -0.436861E-14   0.888243E-06   0.291681E-02
  1705   0.532243E-10  -0.467182E-11   0.601225E-13   0.118487E-10  -0.467182E-11   0.177337E-11   0.414549E-13  -0.447368E-14   0.601225E-13   0.414549E-13   0.202179E-08   0.887601E-06   0.118487E-10  -0.447368E-14   0.887601E-06   0.291641E-02
  1706   0.532983E-10  -0.465714E-11   0.596687E-13   0.118285E-10  -0.465714E-11   0.175441E-11   0.409664E-13  -0.455038E-14   0.596687E-13   0.409664E-13   0.201939E-08   0.886960E-06   0.118285E-10  -0.455038E-14   0.886960E-06   0.291601E-02
  1707   0.533711E-10  -0.464144E-11   0.592363E-13   0.118061E-10  -0.464144E-11   0.173552E-11   0.404768E-13  -0.459798E-14   0.592363E-13   0.404768E-13   0.201700E-08   0.886320E-06   0.118061E-10  -0.459798E-14   0.886320E-06   0.291561E-02
  1708   0.534424E-10  -0.462475E-11   0.588249E-13   0.117815E-10  -0.462475E-11   0.171674E-11   0.399862E-13  -0.461575E-14   0.588249E-13   0.399862E-13   0.201460E-08   0.885681E-06   0.117815E-10  -0.461575E-14   0.885681E-06   0.291521E-02
  1709   0.535124E-10  -0.460707E-11   0.584339E-13   0.117548E-10  -0.460707E-11   0.169804E-11   0.394949E-13  -0.460298E-14   0.584339E-13   0.394949E-13   0.201222E-08   0.885043E-06   0.117548E-10  -0.460298E-14   0.885043E-06   0.291481E-02
  1710   0.535808E-10  -0.458842E-11   0.580629E-13   0.117262E-10  -0.458842E-11   0.167947E-11   0.390030E-13  -0.455893E-14   0.580629E-13   0.390030E-13   0.200983E-08   0.884405E-06   0.117262E-10  -0.455893E-14   0.884405E-06   0.291441E-02
  1711   0.536477E-10  -0.456880E-11   0.577114E-13   0.116955E-10  -0.456880E-11   0.166099E-11   0.385109E-13  -0.448289E-14   0.577114E-13   0.385109E-13   0.200745E-08   0.883769E-06   0.116955E-10  -0.448289E-14   0.883769E-06   0.291401E-02
  1712   0.537128E-10  -0.454824E-11   0.573788E-13   0.116630E-10  -0.454824E-11   0.164262E-11   0.380187E-13  -0.437412E-14   0.573788E-13   0.380187E-13   0.200507E-08   0.883133E-06   0.116630E-10  -0.437412E-14   0.883133E-06   0.291361E-02
  1713   0.537762E-10  -0.452674E-11   0.570648E-13   0.116287E-10  -0.452674E-11   0.162438E-11   0.375266E-13  -0.423260E-14   0.570648E-13   0.375266E-13   0.200270E-08   0.882499E-06   0.116287E-10  -0.423260E-14   0.882499E-06   0.291322E-02
  1714   0.538379E-10  -0.450430E-11   0.567693E-13   0.115929E-10  -0.450430E-11   0.160626E-11   0.370346E-13  -0.406112E-14   0.567693E-13   0.370346E-13   0.200033E-08   0.881865E-06   0.115929E-10  -0.406112E-14   0.881865E-06   0.291283E-02
  1715   0.538978E-10  -0.448096E-11   0.564924E-13   0.115559E-10  -0.448096E-11   0.158827E-11   0.365427E-13  -0.386316E-14   0.564924E-13   0.365427E-13   0.199797E-08   0.881232E-06   0.115559E-10  -0.386316E-14   0.881232E-06   0.291243E-02
  1716   0.539559E-10  -0.445673E-11   0.562341E-13   0.115180E-10  -0.445673E-11   0.157042E-11   0.360507E-13  -0.364220E-14   0.562341E-13   0.360507E-13   0.199561E-08   0.880600E-06   0.115180E-10  -0.364220E-14   0.880600E-06   0.291204E-02
  1717   0.540119E-10  -0.443161E-11   0.559945E-13   0.114795E-10  -0.443161E-11   0.155272E-11   0.355585E-13  -0.340172E-14   0.559945E-13   0.355585E-13   0.199325E-08   0.879969E-06   0.114795E-10  -0.340172E-14   0.879969E-06   0.291165E-02
  1718   0.540659E-10  -0.440562E-11   0.557736E-13   0.114407E-10  -0.440562E-11   0.153515E-11   0.350662E-13  -0.314521E-14   0.557736E-13   0.350662E-13   0.199090E-08   0.879338E-06   0.114407E-10  -0.314521E-14   0.879338E-06   0.291126E-02
  1719   0.541180E-10  -0.437878E-11   0.555714E-13   0.114021E-10  -0.437878E-11   0.151774E-11   0.345735E-13  -0.287615E-14   0.555714E-13   0.345735E-13   0.198855E-08   0.878709E-06   0.114021E-10  -0.287615E-14   0.878709E-06   0.291087E-02
  1720   0.541679E-10  -0.435110E-11   0.553881E-13   0.113638E-10  -0.435110E-11   0.150048E-11   0.340805E-13  -0.259803E-14   0.553881E-13   0.340805E-13   0.198621E-08   0.878080E-06   0.113638E-10  -0.259803E-14   0.878080E-06   0.291047E-02
  1721   0.542157E-10  -0.432260E-11   0.552236E-13   0.113262E-10  -0.432260E-11   0.148340E-11   0.335871E-13  -0.231432E-14   0.552236E-13   0.335871E-13   0.198387E-08   0.877452E-06   0.113262E-10  -0.231432E-14   0.877452E-06   0.291008E-02
  1722   0.542614E-10  -0.429329E-11   0.550781E-13   0.112896E-10  -0.429329E-11   0.146647E-11   0.330931E-13  -0.202852E-14   0.550781E-13   0.330931E-13   0.198153E-08   0.876825E-06   0.112896E-10  -0.202852E-14   0.876825E-06   0.290969E-02
  1723   0.543047E-10  -0.426320E-11   0.549515E-13   0.112544E-10  -0.426320E-11   0.144973E-11   0.325986E-13  -0.174410E-14   0.549515E-13   0.325986E-13   0.197920E-08   0.876199E-06   0.112544E-10  -0.174410E-14   0.876199E-06   0.290931E-02
  1724   0.543459E-10  -0.423232E-11   0.548439E-13   0.112208E-10  -0.423232E-11   0.143316E-11   0.321034E-13  -0.146455E-14   0.548439E-13   0.321034E-13   0.197687E-08   0.875573E-06   0.112208E-10  -0.146455E-14   0.875573E-06   0.290892E-02
  1725   0.543846E-10  -0.420070E-11   0.547553E-13   0.111892E-10  -0.420070E-11   0.141677E-11   0.316074E-13  -0.119335E-14   0.547553E-13   0.316074E-13   0.197454E-08   0.874948E-06   0.111892E-10  -0.119335E-14   0.874948E-06   0.290853E-02
  1726   0.544210E-10  -0.416833E-11   0.546859E-13   0.111598E-10  -0.416833E-11   0.140056E-11   0.311106E-13  -0.933983E-15   0.546859E-13   0.311106E-13   0.197222E-08   0.874324E-06   0.111598E-10  -0.933983E-15   0.874324E-06   0.290814E-02
  1727   0.544550E-10  -0.413523E-11   0.546356E-13   0.111331E-10  -0.413523E-11   0.138456E-11   0.306129E-13  -0.689934E-15   0.546356E-13   0.306129E-13   0.196991E-08   0.873700E-06   0.111331E-10  -0.689934E-15   0.873700E-06   0.290775E-02
  1728   0.544865E-10  -0.410143E-11   0.546045E-13   0.111092E-10  -0.410143E-11   0.136874E-11   0.301143E-13  -0.464687E-15   0.546045E-13   0.301143E-13   0.196759E-08   0.873078E-06   0.111092E-10  -0.464687E-15   0.873078E-06   0.290736E-02
  1729   0.545155E-10  -0.406694E-11   0.545927E-13   0.110886E-10  -0.406694E-11   0.135313E-11   0.296146E-13  -0.261724E-15   0.545927E-13   0.296146E-13   0.196528E-08   0.872455E-06   0.110886E-10  -0.261724E-15   0.872455E-06   0.290696E-02
  1730   0.545420E-10  -0.403177E-11   0.546001E-13   0.110714E-10  -0.403177E-11   0.133772E-11   0.291138E-13  -0.838191E-16   0.546001E-13   0.291138E-13   0.196298E-08   0.871834E-06   0.110714E-10  -0.838191E-16   0.871834E-06   0.290657E-02
  1731   0.545658E-10  -0.399593E-11   0.546269E-13   0.110575E-10  -0.399593E-11   0.132252E-11   0.286119E-13   0.690907E-16   0.546269E-13   0.286119E-13   0.196068E-08   0.871213E-06   0.110575E-10   0.690907E-16   0.871213E-06   0.290618E-02
  1732   0.545870E-10  -0.395945E-11   0.546729E-13   0.110465E-10  -0.395945E-11   0.130753E-11   0.281090E-13   0.197778E-15   0.546729E-13   0.281090E-13   0.195838E-08   0.870593E-06   0.110465E-10   0.197778E-15   0.870593E-06   0.290579E-02
  1733   0.546055E-10  -0.392235E-11   0.547382E-13   0.110382E-10  -0.392235E-11   0.129276E-11   0.276052E-13   0.303017E-15   0.547382E-13   0.276052E-13   0.195609E-08   0.869973E-06   0.110382E-10   0.303017E-15   0.869973E-06   0.290539E-02
  1734   0.546213E-10  -0.388462E-11   0.548227E-13   0.110322E-10  -0.388462E-11   0.127820E-11   0.271004E-13   0.385578E-15   0.548227E-13   0.271004E-13   0.195380E-08   0.869354E-06   0.110322E-10   0.385578E-15   0.869354E-06   0.290500E-02
  1735   0.546342E-10  -0.384631E-11   0.549265E-13   0.110283E-10  -0.384631E-11   0.126386E-11   0.265949E-13   0.446236E-15   0.549265E-13   0.265949E-13   0.195151E-08   0.868736E-06   0.110283E-10   0.446236E-15   0.868736E-06   0.290461E-02
  1736   0.546445E-10  -0.380744E-11   0.550495E-13   0.110261E-10  -0.380744E-11   0.124976E-11   0.260887E-13   0.485762E-15   0.550495E-13   0.260887E-13   0.194923E-08   0.868118E-06   0.110261E-10   0.485762E-15   0.868118E-06   0.290421E-02
  1737   0.546520E-10  -0.376800E-11   0.551917E-13   0.110254E-10  -0.376800E-11   0.123589E-11   0.255817E-13   0.504930E-15   0.551917E-13   0.255817E-13   0.194695E-08   0.867501E-06   0.110254E-10   0.504930E-15   0.867501E-06   0.290382E-02
  1738   0.546567E-10  -0.372805E-11   0.553531E-13   0.110259E-10  -0.372805E-11   0.122225E-11   0.250741E-13   0.504512E-15   0.553531E-13   0.250741E-13   0.194467E-08   0.866884E-06   0.110259E-10   0.504512E-15   0.866884E-06   0.290342E-02
  1739   0.546585E-10  -0.368759E-11   0.555337E-13   0.110272E-10  -0.368759E-11   0.120885E-11   0.245660E-13   0.485282E-15   0.555337E-13   0.245660E-13   0.194240E-08   0.866268E-06   0.110272E-10   0.485282E-15   0.866268E-06   0.290302E-02
  1740   0.546575E-10  -0.364663E-11   0.557335E-13   0.110290E-10  -0.364663E-11   0.119569E-11   0.240574E-13   0.448011E-15   0.557335E-13   0.240574E-13   0.194014E-08   0.865653E-06   0.110290E-10   0.448011E-15   0.865653E-06   0.290262E-02
  1741   0.546537E-10  -0.360520E-11   0.559525E-13   0.110311E-10  -0.360520E-11   0.118278E-11   0.235483E-13   0.393472E-15   0.559525E-13   0.235483E-13   0.193787E-08   0.865038E-06   0.110311E-10   0.393472E-15   0.865038E-06   0.290222E-02
  1742   0.546470E-10  -0.356334E-11   0.561907E-13   0.110332E-10  -0.356334E-11   0.117012E-11   0.230389E-13   0.322439E-15   0.561907E-13   0.230389E-13   0.193561E-08   0.864424E-06   0.110332E-10   0.322439E-15   0.864424E-06   0.290182E-02
  1743   0.546373E-10  -0.352102E-11   0.564480E-13   0.110349E-10  -0.352102E-11   0.115769E-11   0.225292E-13   0.235684E-15   0.564480E-13   0.225292E-13   0.193336E-08   0.863811E-06   0.110349E-10   0.235684E-15   0.863811E-06   0.290142E-02
  1744   0.546246E-10  -0.347829E-11   0.567244E-13   0.110360E-10  -0.347829E-11   0.114553E-11   0.220192E-13   0.133980E-15   0.567244E-13   0.220192E-13   0.193111E-08   0.863198E-06   0.110360E-10   0.133980E-15   0.863198E-06   0.290102E-02
  1745   0.546090E-10  -0.343516E-11   0.570199E-13   0.110361E-10  -0.343516E-11   0.113362E-11   0.215091E-13   0.180986E-16   0.570199E-13   0.215091E-13   0.192886E-08   0.862585E-06   0.110361E-10   0.180986E-16   0.862585E-06   0.290062E-02
  1746   0.545904E-10  -0.339166E-11   0.573346E-13   0.110350E-10  -0.339166E-11   0.112198E-11   0.209988E-13  -0.111186E-15   0.573346E-13   0.209988E-13   0.192661E-08   0.861973E-06   0.110350E-10  -0.111186E-15   0.861973E-06   0.290022E-02
  1747   0.545687E-10  -0.334778E-11   0.576684E-13   0.110324E-10  -0.334778E-11   0.111058E-11   0.204885E-13  -0.252760E-15   0.576684E-13   0.204885E-13   0.192437E-08   0.861362E-06   0.110324E-10  -0.252760E-15   0.861362E-06   0.289981E-02
  1748   0.545441E-10  -0.330357E-11   0.580213E-13   0.110283E-10  -0.330357E-11   0.109945E-11   0.199782E-13  -0.404137E-15   0.580213E-13   0.199782E-13   0.192213E-08   0.860752E-06   0.110283E-10  -0.404137E-15   0.860752E-06   0.289941E-02
  1749   0.545162E-10  -0.325903E-11   0.583932E-13   0.110228E-10  -0.325903E-11   0.108859E-11   0.194679E-13  -0.562492E-15   0.583932E-13   0.194679E-13   0.191990E-08   0.860142E-06   0.110228E-10  -0.562492E-15   0.860142E-06   0.289900E-02
  1750   0.544854E-10  -0.321419E-11   0.587842E-13   0.110159E-10  -0.321419E-11   0.107798E-11   0.189577E-13  -0.724998E-15   0.587842E-13   0.189577E-13   0.191767E-08   0.859532E-06   0.110159E-10  -0.724998E-15   0.859532E-06   0.289860E-02
  1751   0.544515E-10  -0.316906E-11   0.591943E-13   0.110075E-10  -0.316906E-11   0.106765E-11   0.184476E-13  -0.888827E-15   0.591943E-13   0.184476E-13   0.191545E-08   0.858923E-06   0.110075E-10  -0.888827E-15   0.858923E-06   0.289819E-02
  1752   0.544146E-10  -0.312368E-11   0.596235E-13   0.109979E-10  -0.312368E-11   0.105759E-11   0.179376E-13  -0.105115E-14   0.596235E-13   0.179376E-13   0.191322E-08   0.858315E-06   0.109979E-10  -0.105115E-14   0.858315E-06   0.289779E-02
  1753   0.543747E-10  -0.307805E-11   0.600717E-13   0.109869E-10  -0.307805E-11   0.104780E-11   0.174279E-13  -0.120915E-14   0.600717E-13   0.174279E-13   0.191101E-08   0.857708E-06   0.109869E-10  -0.120915E-14   0.857708E-06   0.289738E-02
  1754   0.543317E-10  -0.303220E-11   0.605389E-13   0.109747E-10  -0.303220E-11   0.103828E-11   0.169183E-13  -0.135999E-14   0.605389E-13   0.169183E-13   0.190879E-08   0.857102E-06   0.109747E-10  -0.135999E-14   0.857102E-06   0.289697E-02
  1755   0.542855E-10  -0.298616E-11   0.610251E-13   0.109613E-10  -0.298616E-11   0.102904E-11   0.164091E-13  -0.150085E-14   0.610251E-13   0.164091E-13   0.190658E-08   0.856496E-06   0.109613E-10  -0.150085E-14   0.856496E-06   0.289657E-02
  1756   0.542364E-10  -0.293992E-11   0.615304E-13   0.109467E-10  -0.293992E-11   0.102007E-11   0.159001E-13  -0.162889E-14   0.615304E-13   0.159001E-13   0.190437E-08   0.855891E-06   0.109467E-10  -0.162889E-14   0.855891E-06   0.289616E-02
  1757   0.541841E-10  -0.289352E-11   0.620546E-13   0.109310E-10  -0.289352E-11   0.101139E-11   0.153915E-13  -0.174130E-14   0.620546E-13   0.153915E-13   0.190217E-08   0.855286E-06   0.109310E-10  -0.174130E-14   0.855286E-06   0.289576E-02
  1758   0.541287E-10  -0.284698E-11   0.625979E-13   0.109141E-10  -0.284698E-11   0.100297E-11   0.148833E-13  -0.183525E-14   0.625979E-13   0.148833E-13   0.189997E-08   0.854683E-06   0.109141E-10  -0.183525E-14   0.854683E-06   0.289536E-02
  1759   0.540703E-10  -0.280032E-11   0.631601E-13   0.108962E-10  -0.280032E-11   0.994840E-12   0.143756E-13  -0.190790E-14   0.631601E-13   0.143756E-13   0.189777E-08   0.854081E-06   0.108962E-10  -0.190790E-14   0.854081E-06   0.289496E-02
  1760   0.540088E-10  -0.275354E-11   0.637413E-13   0.108774E-10  -0.275354E-11   0.986989E-12   0.138683E-13  -0.195644E-14   0.637413E-13   0.138683E-13   0.189558E-08   0.853479E-06   0.108774E-10  -0.195644E-14   0.853479E-06   0.289456E-02
  1761   0.539443E-10  -0.270668E-11   0.643415E-13   0.108575E-10  -0.270668E-11   0.979418E-12   0.133615E-13  -0.197803E-14   0.643415E-13   0.133615E-13   0.189339E-08   0.852878E-06   0.108575E-10  -0.197803E-14   0.852878E-06   0.289416E-02
  1762   0.538766E-10  -0.265975E-11   0.649606E-13   0.108367E-10  -0.265975E-11   0.972129E-12   0.128553E-13  -0.196985E-14   0.649606E-13   0.128553E-13   0.189120E-08   0.852278E-06   0.108367E-10  -0.196985E-14   0.852278E-06   0.289376E-02
  1763   0.538060E-10  -0.261279E-11   0.655986E-13   0.108150E-10  -0.261279E-11   0.965121E-12   0.123497E-13  -0.192908E-14   0.655986E-13   0.123497E-13   0.188902E-08   0.851679E-06   0.108150E-10  -0.192908E-14   0.851679E-06   0.289336E-02
  1764   0.537322E-10  -0.256579E-11   0.662555E-13   0.107925E-10  -0.256579E-11   0.958395E-12   0.118447E-13  -0.185404E-14   0.662555E-13   0.118447E-13   0.188684E-08   0.851081E-06   0.107925E-10  -0.185404E-14   0.851081E-06   0.289297E-02
  1765   0.536556E-10  -0.251878E-11   0.669304E-13   0.107693E-10  -0.251878E-11   0.951953E-12   0.113405E-13  -0.174773E-14   0.669304E-13   0.113405E-13   0.188467E-08   0.850484E-06   0.107693E-10  -0.174773E-14   0.850484E-06   0.289258E-02
